log2FoldChange,pvalue,padj,LLgeneAbbrev
-0.323199718,0.087306926,0.676689423,UBE2M
0.813554372,0.087322719,0.676689423,LOC100004016
-1.315905655,0.087348404,0.676689423,slc2a5
-0.183175533,0.08735017,0.676689423,psmd1
0.252180917,0.087425636,0.677056206,gbe1a
-0.334634449,0.087451084,0.677056206,zbtb49
-0.22382487,0.087629495,0.678229751,tcea3
0.726166964,0.087679801,0.678266262,LOC100537428
0.889634189,0.087697461,0.678266262,zgc:113886
0.318088421,0.087714709,0.678266262,cx34.4
-0.213151485,0.087799153,0.678341595,aldh3a2a
-0.197612212,0.087818461,0.678341595,scg2b
0.247811323,0.08785779,0.678341595,shmt1
-0.265877907,0.087863112,0.678341595,LOC101885776
-0.285365089,0.087880291,0.678341595,LOC101884938
-0.270076521,0.087885463,0.678341595,apba1a
0.653076814,0.087948678,0.678622311,rbp1
1.086118818,0.087999009,0.678683579,endou2
0.468804627,0.088010316,0.678683579,tbc1d2
-0.353458977,0.088169192,0.679366993,mapk1
0.357613077,0.088185954,0.679366993,lsm6
-0.202580614,0.088234317,0.679366993,cdr2l
0.295460215,0.088289022,0.679366993,sptssa
0.382299192,0.08829214,0.679366993,gna13a
0.282874424,0.088295101,0.679366993,capn9
-1.661628529,0.088299724,0.679366993,BX649485.2
0.301857742,0.088313946,0.679366993,CR936482.1
-0.265847225,0.088347504,0.679418381,grhpra
0.32622449,0.088477379,0.680210212,map3k2
0.288655238,0.08855893,0.680300706,ppp1r1b
-0.25956057,0.088567784,0.680300706,tmem265
0.85048359,0.088569888,0.680300706,XLOC_018367
-1.194800051,0.088619689,0.680389991,myh7l
-0.519888309,0.088635345,0.680389991,htr3a
-0.376740155,0.088694027,0.680451484,helq
-0.175056404,0.088711703,0.680451484,wnt7aa
-0.347248017,0.08875039,0.680451484,si:ch73-367p23.2
0.234949331,0.088764092,0.680451484,dhrs11a
-0.179468807,0.088777949,0.680451484,faf2
0.434194288,0.088810744,0.680496509,si:ch211-127i16.2
-0.173493766,0.088895855,0.680934572,cul3b
0.789032275,0.088929049,0.680934572,slc16a6a
0.652552503,0.088972643,0.680934572,acot7
-0.26684547,0.088975666,0.680934572,ampd2a
-0.205307897,0.089030261,0.681146169,wdr46
0.378830777,0.089114629,0.681585356,rpia
0.509849467,0.089161571,0.681589788,arhgap11a
-0.212781277,0.089179215,0.681589788,glg1a
-0.203262386,0.089216955,0.681589788,b3gat2
0.304474493,0.089223064,0.681589788,phf21ab
0.278653696,0.089252183,0.681606245,shank3b
1.504205406,0.089284102,0.681644077,CR626874.1
-0.197952515,0.089339563,0.681837018,pdpk1b
-0.662437555,0.089363321,0.681837018,LOC100334340
-0.177773911,0.089450959,0.682030142,eef2k
-0.243183053,0.089457191,0.682030142,serpinb1
0.323669471,0.089487546,0.682030142,XLOC_027129
0.241389998,0.089506361,0.682030142,map1b
1.001576289,0.089523539,0.682030142,fip1l1a
-0.230422342,0.089624936,0.682505719,zgc:110269
1.86845473,0.089755065,0.682505719,XLOC_022119
-0.466991168,0.089757301,0.682505719,si:ch211-129c21.1
0.259097648,0.089830583,0.682505719,zgc:103508
-0.409298461,0.089854307,0.682505719,fam189a2
-0.360845258,0.089869648,0.682505719,zfand1
1.151922636,0.089873599,0.682505719,FO203514.1
-1.000815729,0.089892496,0.682505719,im:7138239
-0.67294397,0.08991253,0.682505719,ptger4a
0.427094265,0.089919319,0.682505719,kcnk13a
-0.756452062,0.089980312,0.682505719,syt17
0.424373431,0.090001763,0.682505719,si:dkeyp-51b9.3
-0.176034137,0.090042034,0.682505719,maco1a
-0.207523532,0.090050309,0.682505719,kiz
0.421024137,0.090056802,0.682505719,orai2
0.188595202,0.090066361,0.682505719,usp1
0.503183953,0.090067589,0.682505719,si:dkeyp-67a8.4
-0.242499582,0.090071963,0.682505719,kat14
0.31544525,0.090197207,0.683249924,fsd1l
0.225853317,0.090301343,0.683538306,cers1
-0.208561184,0.09030864,0.683538306,GALNTL6
-0.16750638,0.090316399,0.683538306,sult6b1
-0.277190562,0.090407938,0.683884318,pmchl
0.731413531,0.090416227,0.683884318,crygm2d13
0.442847238,0.090487322,0.684013401,cntn3b
-0.332206574,0.090487413,0.684013401,ttc38
0.745972856,0.090535945,0.684175669,LOC100005685
-0.165426774,0.090579412,0.684299575,astn1
-0.163329208,0.090626772,0.684409923,zbtb17
0.233971437,0.090648169,0.684409923,atp6ap1b
0.435083816,0.090909547,0.685836397,si:ch211-214j24.14
0.439086869,0.090943698,0.685836397,b3gnt9
-0.261266614,0.090960032,0.685836397,kif5ab
-0.272371137,0.0909683,0.685836397,dym
-0.229364398,0.091094151,0.685836397,mhc1zba
-0.219469363,0.09111212,0.685836397,znf532
-0.267407845,0.091129366,0.685836397,cyp27a7
0.236608516,0.091142807,0.685836397,pde4d
1.088165731,0.091166019,0.685836397,CU138533.2
0.3054506,0.091185783,0.685836397,mt-atp6
0.285453747,0.091204093,0.685836397,kbtbd8
-0.241141827,0.091308241,0.685836397,c1galt1b
1.101819241,0.091315979,0.685836397,olfcg2
0.48014575,0.091329558,0.685836397,slc16a9a
-0.206298386,0.091384592,0.685836397,ipo8
0.196099645,0.091406961,0.685836397,impg2a
-0.487398405,0.091460821,0.685836397,BX537358.1
0.636238138,0.091496911,0.685836397,XLOC_023594
-0.194471457,0.091511195,0.685836397,hsd17b4
0.185770568,0.091521225,0.685836397,BX649250.1
0.343662621,0.091521506,0.685836397,XLOC_018981
1.252119774,0.091578884,0.685836397,CABZ01060490.1
-1.660448213,0.091591674,0.685836397,si:dkey-45d16.4
0.350504401,0.091602829,0.685836397,btbd2b
0.718721149,0.091625811,0.685836397,crygm2d8
-0.368388158,0.091652363,0.685836397,si:ch73-40a17.4
0.390512729,0.091663982,0.685836397,itga9
-1.982083009,0.091674688,0.685836397,dpep1
0.196426565,0.091694826,0.685836397,cux1a
-0.691287185,0.091715,0.685836397,CU855889.2
0.595761852,0.091730313,0.685836397,LOC101885457
0.229623382,0.091741974,0.685836397,dpm1
-0.217109019,0.091798873,0.685836397,CAMK2N1
-0.331749852,0.091856271,0.685836397,si:ch73-237c6.1
-0.218552121,0.091877429,0.685836397,si:dkey-44g23.5
0.308693023,0.091878021,0.685836397,ccl25b
0.274045506,0.091923811,0.685836397,med31
-0.272933325,0.091940075,0.685836397,sh3gl3b
-0.193212345,0.091953624,0.685836397,slc35g2b
-0.38189434,0.091956675,0.685836397,veph1
0.556261007,0.092010265,0.685836397,LOC100537679
2.201046622,0.092102925,0.685836397,her5
-0.220839705,0.092107081,0.685836397,susd4
-0.389344316,0.09210738,0.685836397,mustn1b
1.02817711,0.092131983,0.685836397,BX005367.2
-1.091476307,0.092149609,0.685836397,si:ch211-176g6.2
-0.522259658,0.092167712,0.685836397,xdh
-0.237806036,0.092173313,0.685836397,samd10b
0.450094372,0.092270819,0.685836397,si:ch73-89b15.3
0.491623669,0.092302727,0.685836397,CABZ01005379.1
1.459697575,0.092312223,0.685836397,CR848841.1
0.197478837,0.092314636,0.685836397,ajap1
-0.39242157,0.092399027,0.685836397,nectin4b
-0.189550755,0.092437725,0.685836397,chga
-0.202037061,0.092456509,0.685836397,trappc10
-0.38540184,0.092468468,0.685836397,ugt1a7
0.228231133,0.092472193,0.685836397,rraga
-0.207897657,0.092545697,0.685836397,ash1l
-0.243427051,0.092545718,0.685836397,col17a1b
0.361964577,0.092556506,0.685836397,LOC108179634
0.314426754,0.092568061,0.685836397,dctd
0.367953751,0.092568665,0.685836397,mrc1b
-0.369180519,0.092600002,0.685836397,smyhc3
1.489160234,0.092601983,0.685836397,v2rh13
0.178688351,0.092607923,0.685836397,ddx61
1.166261861,0.092645414,0.685836397,LOC100536983
-0.483869053,0.092682175,0.685836397,ddit4
0.237376257,0.092699236,0.685836397,fundc2
-0.25177676,0.092709193,0.685836397,mast3a
0.287320264,0.092865821,0.686569197,slc35d1a
0.978810543,0.092926553,0.686569197,GPR89B
1.768639414,0.092937276,0.686569197,XLOC_000523
0.206848891,0.092944359,0.686569197,gatad1
-0.778189235,0.092989528,0.686569197,BX927081.3
0.208472537,0.093004034,0.686569197,tomm20a
-0.630571617,0.093006559,0.686569197,mcf2b
-0.194017671,0.093032563,0.686569197,rps6kc1
-0.196564761,0.093072981,0.686569197,rps3a
0.340433642,0.093079858,0.686569197,cep89
-0.217701072,0.093147656,0.686670185,si:ch1073-155h21.2
-0.250769126,0.093147878,0.686670185,kirrel3a
0.472740715,0.093210707,0.686933015,pcdh2ab12
0.266758025,0.093255659,0.68706399,fcf1
0.280869746,0.093472461,0.688397427,STMP1
-0.176124752,0.093493999,0.688397427,caprin1b
0.234149899,0.093552623,0.688397427,ptprdb
-0.352716214,0.09360686,0.688397427,pltp
-0.197921667,0.093643749,0.688397427,mut
-0.209758997,0.093671917,0.688397427,mpz
-0.704621846,0.093675056,0.688397427,vwa10.1
-0.411051864,0.09370855,0.688397427,si:dkey-159a18.1
-0.178668501,0.093752292,0.688397427,fzr1b
-0.213817938,0.093774958,0.688397427,tmeff2b
0.460764285,0.093785811,0.688397427,si:dkey-219c10.4
-0.458262837,0.0938123,0.688397427,LOC100333534
0.320502172,0.093820505,0.688397427,gfer
0.253774998,0.093836821,0.688397427,dlc
0.943581569,0.093858916,0.688397427,si:dkey-151j17.4
-1.093514491,0.093880216,0.688397427,stag3
-0.348582413,0.093899609,0.688397427,si:rp71-1i20.2
-0.461440725,0.093965858,0.688648909,si:dkey-225k4.1
0.366934794,0.094109303,0.688648909,zgc:123295
0.782845149,0.094122061,0.688648909,or109-11
-0.213870848,0.094133938,0.688648909,chpf2
0.360936924,0.094135486,0.688648909,rab11fip2
-0.415624011,0.094143198,0.688648909,kcnj1a.4
0.343585546,0.094155753,0.688648909,dtwd1
-0.852309164,0.094162007,0.688648909,si:dkey-163m14.7
-0.375577683,0.0941791,0.688648909,or132-5
-0.195443332,0.094252557,0.68898674,ddb2
1.23736386,0.094314185,0.689237919,CABZ01087025.3
-0.432925879,0.094346963,0.689278189,fggy
0.225988391,0.094440465,0.689667583,zyx
0.24792993,0.094476366,0.689667583,uchl3
1.408387155,0.094482113,0.689667583,zgc:153151
0.267806767,0.094523358,0.68976947,smug1
0.544061855,0.094585103,0.690020847,ttll4
-0.194002554,0.094854874,0.691789238,clk4a
-0.223891496,0.094943283,0.692234298,pnpla7b
-0.65177828,0.095087472,0.693085677,asb16
-0.222917004,0.095168335,0.693475115,slc43a3a
-0.485810589,0.095222906,0.693478612,jhy
-0.276321994,0.095246077,0.693478612,dusp7
-0.259718097,0.095253825,0.693478612,eral1
-0.730906298,0.095350686,0.693478612,gpr20
0.222263877,0.095391889,0.693478612,dnajc5ab
-0.255737629,0.095437666,0.693478612,pon3.2
0.51837636,0.095439223,0.693478612,hoxb6a
-0.230921887,0.09544802,0.693478612,heca
-0.214902508,0.095469973,0.693478612,coch
0.444940767,0.095475664,0.693478612,usp49
0.672578143,0.095496614,0.693478612,si:ch211-254p10.2
0.23571252,0.095506208,0.693478612,tpcn1
0.480363467,0.095529154,0.693478612,npffr2b
0.69885976,0.095552892,0.693478612,zmp:0000001316
0.298311899,0.095661393,0.694041487,si:dkey-193p11.2
0.272280645,0.095699564,0.694041487,FQ311928.1
0.202897295,0.095712818,0.694041487,lypla2
1.254680566,0.095767633,0.694060299,grifin
0.591010501,0.095770327,0.694060299,crygm2e
-0.528308756,0.095884312,0.694638187,nansb
0.260758332,0.095905027,0.694638187,elmo3
-0.294306376,0.096101538,0.695835157,CU655845.1
0.255513361,0.096176764,0.695835157,rragcb
-0.37242425,0.096188114,0.695835157,nudt14
-0.479620906,0.096211143,0.695835157,trim108
0.197742614,0.096219734,0.695835157,psmb3
-0.21266345,0.096271787,0.695835157,hhip
-0.413535467,0.096272808,0.695835157,BX927308.2
-0.275396022,0.096290505,0.695835157,si:ch211-125o16.4
-0.229863606,0.096348488,0.696055183,fbxl5
-0.245657492,0.096417793,0.696153098,ctu2
-0.69153622,0.096437749,0.696153098,BX908804.2
-1.619203867,0.096454268,0.696153098,LOC110440098
0.31894363,0.096472201,0.696153098,XLOC_027918
0.363288931,0.09658283,0.69654709,gypc
-0.23775098,0.096643747,0.69654709,si:ch211-59d17.3
0.339059764,0.096655128,0.69654709,setd6
0.248958868,0.096671943,0.69654709,cacna1c
0.384318678,0.096700098,0.69654709,si:dkey-71h2.2
0.512671999,0.096727039,0.69654709,plpp4
-0.490054465,0.096740324,0.69654709,heyl
-0.254132231,0.096747244,0.69654709,glyctk
0.214052349,0.096956085,0.697520991,spred2b
0.1686792,0.096964872,0.697520991,rlim
-0.322399219,0.096977712,0.697520991,lhx8a
0.361481479,0.09699289,0.697520991,ect2
-1.975957728,0.097031757,0.697602036,si:dkey-254e13.6
-0.241177234,0.097062618,0.697625496,mta1
-0.187390461,0.097123554,0.697730733,si:ch211-216l23.2
-0.364969248,0.097182008,0.697730733,foxe1
-2.298930999,0.097186343,0.697730733,BX511166.1
-0.21615451,0.097191121,0.697730733,pcnx2
0.201596386,0.097225522,0.697730733,gabra1
-0.535058908,0.097242874,0.697730733,ntn5
-0.839510086,0.097342337,0.69792624,tmem37
1.56047894,0.097409911,0.69792624,LOC101884045
1.871053872,0.097434697,0.69792624,si:ch211-265o23.1
-0.208193914,0.097449656,0.69792624,ift172
0.258328109,0.09747131,0.69792624,reep2
0.201144601,0.09749151,0.69792624,krt17
0.966983456,0.097497538,0.69792624,BX469908.1
0.264780258,0.097503201,0.69792624,spag7
0.463265227,0.097542816,0.69792624,zgc:110425
-0.159120968,0.097546222,0.69792624,lrrtm1
-0.216151964,0.097657973,0.698528084,nell2a
0.208369785,0.09784713,0.698652932,bin1a
-0.381192893,0.097864576,0.698652932,fthl29
-0.152051433,0.097865037,0.698652932,ginm1
-0.291151676,0.097865195,0.698652932,relb
-0.25637959,0.097870694,0.698652932,zgc:85932
-0.229483155,0.0979037,0.698652932,zgc:123258
-0.283429582,0.097921308,0.698652932,pamr1
0.213711517,0.097948184,0.698652932,auh
-0.214912252,0.097948256,0.698652932,ero1b
0.246335644,0.097951815,0.698652932,entpd4
-0.188948702,0.097981235,0.698665628,nucb2a
-0.234654417,0.098118278,0.698758664,cldn12
-0.189547717,0.098134292,0.698758664,gps1
-0.187904225,0.098140254,0.698758664,cntnap3
-0.725084796,0.098151528,0.698758664,LOC100537963
-0.244358625,0.09816862,0.698758664,tubgcp3
0.344694057,0.098174389,0.698758664,trib1
0.630883735,0.098261529,0.698758664,LOC110440214
-0.260715269,0.098261937,0.698758664,rpl39
1.327982171,0.098296928,0.698758664,hoxc11b
0.345280343,0.098329884,0.698758664,ckap2l
1.450970276,0.098339893,0.698758664,LOC108191316
-0.353307048,0.098348545,0.698758664,clec19a
0.540259581,0.098353641,0.698758664,tyms
-0.284798127,0.09846871,0.699247113,LOC101885478
0.303567611,0.098492748,0.699247113,tax1bp3
0.219335772,0.098519889,0.699247113,acbd3
-0.251348717,0.098554831,0.699247113,sgpl1
-0.209600066,0.098560704,0.699247113,lmbrd2a
-0.263358803,0.098612625,0.699262521,mn1b
0.473632289,0.098732126,0.699262521,si:ch211-266i6.3
-2.075076014,0.098813768,0.699262521,CR847523.1
0.244028661,0.098832235,0.699262521,hnrnpaba
-0.227113445,0.098853011,0.699262521,dnajc16
1.486522224,0.098854603,0.699262521,cdan1
1.833541825,0.098854949,0.699262521,CR589874.1
-0.260306639,0.098876454,0.699262521,ptk2bb
-0.72703068,0.098908999,0.699262521,ntn2
0.602848128,0.098946132,0.699262521,zgc:86839
0.243616463,0.09895154,0.699262521,tspan7
-0.166350381,0.098976004,0.699262521,pdha1a
0.533034204,0.099051367,0.699262521,XLOC_025573
0.324078927,0.099052819,0.699262521,zgc:162184
0.596560735,0.099138198,0.699262521,ptgs2b
0.813536074,0.09915367,0.699262521,XLOC_001975
-0.209350334,0.099167357,0.699262521,polh
-0.224411277,0.099170927,0.699262521,znf410
1.786220361,0.099189794,0.699262521,XLOC_009622
-0.220918136,0.099221495,0.699262521,asic4a
-0.484089632,0.099272154,0.699262521,LOC101882866
0.328253672,0.099303443,0.699262521,map3k9
0.22513878,0.099305318,0.699262521,ube2l3b
-0.296817862,0.099332262,0.699262521,CABZ01072245.1
-0.195663959,0.099344404,0.699262521,kidins220b
-0.599095204,0.099362708,0.699262521,cfap100
0.334200281,0.09936622,0.699262521,cetn3
-0.830220771,0.099397875,0.699262521,AL627305.3
-0.260673906,0.099417567,0.699262521,gamt
0.204169425,0.099442095,0.699262521,rdh5
0.391146032,0.099446107,0.699262521,asb7
0.473006417,0.099448088,0.699262521,tecrl2a
-0.162568797,0.09948174,0.699304624,dhx15
-0.94758839,0.099525035,0.699414468,si:dkey-11f4.7
0.239119318,0.099618836,0.699631048,cdk16
0.503042083,0.099637191,0.699631048,CABZ01086877.1
0.285914431,0.099654934,0.699631048,zfyve16
0.242513311,0.099681573,0.699631048,igf1ra
-0.377329028,0.099720759,0.699631048,socs1a
0.194188129,0.099721919,0.699631048,prkx
-0.320877408,0.09984038,0.700077234,nptxra
0.815075627,0.099840906,0.700077234,si:ch73-263o4.4
-0.162335105,0.099869866,0.700086097,pip4k2ca
0.482032992,0.099956758,0.70029551,zgc:86764
-0.226992243,0.099996366,0.70029551,usp20
0.624291763,0.100018775,0.70029551,phkg1b
0.817447165,0.100054508,0.70029551,si:ch73-208g10.1
0.285464451,0.100059187,0.70029551,XLOC_011085
0.200296202,0.100065962,0.70029551,wdr82
0.315986144,0.100109545,0.700406611,si:ch211-210g13.5
-0.19063033,0.100207223,0.700419236,epc2
-0.207009717,0.100214971,0.700419236,apof
-0.173849096,0.100220852,0.700419236,march7
0.236977929,0.100222184,0.700419236,mt-nd1
-0.474869553,0.100255319,0.700457148,cox6a2
0.579841538,0.100337283,0.700836099,cryba2b
0.229875966,0.100407804,0.701134936,fam49a
0.310482311,0.100555766,0.701974219,STX3
0.197640165,0.100813413,0.703516818,nutf2
-0.691350497,0.1008391,0.703516818,asb15b
0.298068501,0.100860232,0.703516818,otud7b
0.220678364,0.100917723,0.703617658,ube2a
-0.205104448,0.100930359,0.703617658,plpp5
0.304499649,0.101013674,0.704004316,si:ch73-212j7.3
-1.346035677,0.101049655,0.704060964,ghsra
0.291094862,0.101097136,0.704145122,snx33
-0.8810263,0.101117446,0.704145122,pln
1.31194661,0.101147227,0.704158523,CABZ01078080.1
0.4831445,0.101200782,0.704337378,XLOC_042868
-0.33182265,0.101267679,0.704529736,poglut1
-0.592909496,0.101298199,0.704529736,pcdh1g32
-0.717699266,0.101312034,0.704529736,LO017850.1
-0.225263698,0.101378837,0.7048004,sppl3
-0.244090629,0.101409622,0.704820576,ldb3b
0.318446852,0.101536439,0.70530784,ptprea
0.160825572,0.101550142,0.70530784,vezf1a
-0.669655283,0.10158993,0.70530784,btr25
0.273797863,0.101591338,0.70530784,kdr
0.584902903,0.101661053,0.705598047,XLOC_039163
-0.451175156,0.10183324,0.706356595,lrrc39
-0.162915527,0.101839833,0.706356595,arpc2
-0.18841983,0.101854173,0.706356595,rbbp5
0.303695668,0.101886928,0.706389952,lsp1
-0.347433493,0.101953685,0.706658964,zgc:194551
0.322641657,0.102022281,0.70679122,slc25a33
1.616272373,0.102028687,0.70679122,si:dkey-37g12.1
-0.175074137,0.102062628,0.706832636,rnf170
-0.224147317,0.102150296,0.707125348,thbs4b
0.181632408,0.102165713,0.707125348,rsf1b.1
0.3938706,0.102188816,0.707125348,CABZ01051602.1
0.239293391,0.102278591,0.707342572,ppp2r5cb
-0.555442513,0.10232017,0.707342572,sdhda
-0.752114026,0.102331847,0.707342572,si:dkey-3p4.1
0.20464631,0.102332138,0.707342572,sec23ip
-0.193732858,0.102394727,0.707581713,mthfd1b
-0.311977025,0.102512787,0.708041222,kctd16b
-0.18704605,0.102517243,0.708041222,atp6v0a1a
0.314815414,0.102657119,0.708519174,ttpa
-0.154452595,0.10266344,0.708519174,me3
0.469527599,0.102727611,0.708519174,wu:fu71h07
0.265222588,0.102757627,0.708519174,si:dkey-33c14.3
-0.391460414,0.102821337,0.708519174,wnt6a
-0.253822015,0.102828683,0.708519174,rrp7a
-0.17539811,0.102845502,0.708519174,slu7
-0.178515308,0.102861437,0.708519174,fut8a
-0.489909631,0.102886403,0.708519174,atp2a1l
-0.258828104,0.102913179,0.708519174,nr2f5
0.230600739,0.102947479,0.708519174,tnfaip1
2.071417546,0.102954993,0.708519174,CR387921.1
-0.164534259,0.102986211,0.708519174,axin2
0.287666921,0.103006011,0.708519174,rnf126
-0.299979498,0.103014635,0.708519174,alg2
-0.352065168,0.103034911,0.708519174,CABZ01118738.1
0.597328044,0.103134058,0.708959221,si:dkey-57h18.1
0.682183123,0.103154997,0.708959221,LOC101884680
-0.405034301,0.103228145,0.709269105,nfe2l2b
0.5064944,0.103320556,0.709596024,XLOC_037213
-0.241587338,0.103331868,0.709596024,apodb
0.841923415,0.103394934,0.709761112,BX548061.1
0.217797387,0.103412065,0.709761112,ewsr1b
0.22570126,0.103561687,0.710595094,rpa2
0.310229894,0.103626772,0.710695777,FAM163B (1 of many)
0.457550305,0.103677866,0.710695777,fynb
0.303621549,0.103688222,0.710695777,lhpp
-0.421927967,0.103718671,0.710695777,TMEM87B
0.543146396,0.103739694,0.710695777,LOC103911715
-0.196447811,0.103745052,0.710695777,lrit3a
1.752770344,0.103794995,0.71084527,si:dkeyp-20g2.3
-0.200899464,0.103838679,0.710879535,si:ch211-195e19.1
0.253663231,0.103867276,0.710879535,trim16
0.455601293,0.103884366,0.710879535,si:dkeyp-69e1.8
-0.20583257,0.103922634,0.710948939,syngr2a
0.310006278,0.103968379,0.710989297,wu:fj29h11
0.400809504,0.103984786,0.710989297,gng8
0.415646897,0.104042391,0.711126929,CR931813.2
-0.187824023,0.104077469,0.711126929,pik3c3
0.261466646,0.104089312,0.711126929,fgf6a
-0.337414716,0.104189863,0.711621548,LOC103910015
0.211654948,0.10425162,0.71163197,cmtm6
-0.257403477,0.104288223,0.71163197,utp18
0.687184267,0.104332506,0.71163197,adamtsl2
-0.491611677,0.104333786,0.71163197,stx11b.2
0.19569243,0.104343457,0.71163197,btf3l4
-0.370744986,0.104360302,0.71163197,arhgap44
0.278624054,0.104442682,0.712001652,rab11fip3
-1.60551813,0.104496425,0.712175959,kl
-0.268249979,0.104636434,0.712585863,atp2a1
-0.26565898,0.104652561,0.712585863,si:rp71-77l1.1
-1.389590729,0.104705488,0.712585863,taar14l
1.458904806,0.104731821,0.712585863,LOC101883382
-0.316853481,0.104761546,0.712585863,slc22a2
0.441298478,0.104762296,0.712585863,hmmr
-1.212871094,0.104773129,0.712585863,taf4b
-0.321662934,0.104782089,0.712585863,ptpn12
0.730645933,0.104846374,0.712781946,htr5aa
-0.23072615,0.104878762,0.712781946,arntl1b
0.816552895,0.104895515,0.712781946,si:ch211-214b16.3
-0.832698021,0.104926604,0.712801583,LOC101885678
-0.495474924,0.105023492,0.712813679,slc25a1b
0.261200674,0.105029666,0.712813679,tmed4
-0.218499599,0.105047257,0.712813679,tmbim1a
0.896419079,0.105111354,0.712813679,LOC103911134
0.260056722,0.105118192,0.712813679,acap3a
-0.179461403,0.105121195,0.712813679,fntb
0.198233325,0.105125777,0.712813679,rbm4.2
-0.247950666,0.105301912,0.713816501,ckap4
-0.220647204,0.105362726,0.713937062,stimate
-0.27666093,0.105459285,0.713937062,hlfa
-0.315349264,0.105463384,0.713937062,prkar1aa
0.184744814,0.105526589,0.713937062,bms1
-0.217018495,0.105538961,0.713937062,pcsk1nl
0.23661972,0.105550488,0.713937062,AL954146.1
0.26740037,0.105571291,0.713937062,aff3
0.337598154,0.105599408,0.713937062,sypb
-0.31203158,0.105616539,0.713937062,fbln5
-0.769185833,0.105625654,0.713937062,themis
-0.644761163,0.105631447,0.713937062,LOC103909969
-0.93081197,0.105707225,0.713937062,zgc:158412
1.269693673,0.105785307,0.713937062,LOC101885809
0.631168249,0.105789261,0.713937062,cxcl19
0.299262081,0.1057905,0.713937062,XLOC_038986
-0.18556812,0.105841539,0.713937062,gspt1
0.319675696,0.105907339,0.713937062,si:ch211-69g19.2
0.392195912,0.10591172,0.713937062,trmo
-0.190755529,0.105994903,0.713937062,pias2
-0.239687992,0.105997857,0.713937062,phtf2
-0.225096513,0.106009392,0.713937062,pex16
0.81225795,0.106015438,0.713937062,mbtd1
0.746515795,0.106040469,0.713937062,hsbp1l1
-0.19232479,0.106091911,0.713937062,tmem106ba
-0.748168926,0.106097753,0.713937062,si:dkey-47k20.2
2.079632924,0.106119067,0.713937062,XLOC_009558
0.249126314,0.106138517,0.713937062,LOC101882067
0.350690579,0.106159958,0.713937062,CABZ01088149.1
0.314006663,0.106202444,0.713937062,DPYSL2 (1 of many)
-0.174260266,0.106221532,0.713937062,mbtps1
-0.244494582,0.106277618,0.713937062,golim4a
0.230301348,0.106288192,0.713937062,bicd2
-0.220433771,0.106301757,0.713937062,wrap53
-0.201647447,0.106307574,0.713937062,casp9
1.095328831,0.106308217,0.713937062,soga3
0.192075236,0.106460641,0.714660159,sept12
0.581763211,0.106473636,0.714660159,hmgxb3
0.336003337,0.106500705,0.714660159,zgc:56585
0.356372596,0.10653213,0.714681313,gle1
0.996609532,0.10657035,0.714748024,fgf1b
1.025675701,0.106658202,0.715049945,XLOC_031892
1.351720998,0.106671942,0.715049945,CABZ01056321.1
0.958961315,0.106712386,0.715131415,XLOC_007007
0.169035641,0.106794316,0.715467406,otx5
0.693153524,0.106819131,0.715467406,soat1
-0.479171667,0.107068668,0.716897084,btr30
-0.277280891,0.107089303,0.716897084,samd1b
-0.191666119,0.107137982,0.71689911,gfra4a
-0.259331698,0.107171325,0.71689911,irf6
0.292526136,0.10717806,0.71689911,si:ch211-284b7.3
0.178636163,0.107218211,0.71689911,prpsap2
-0.463272174,0.107255929,0.71689911,si:dkey-91f15.1
-0.156397785,0.107266632,0.71689911,tle3a
-0.162236561,0.107288129,0.71689911,spred1
0.20642252,0.107335374,0.717025262,cyth1b
0.253855184,0.10739621,0.717242111,tmem35
-0.413438425,0.107466529,0.717522168,adra1bb
0.213812787,0.107511567,0.71763332,tmcc1b
0.228795682,0.107568389,0.717823055,fam155a
0.20966473,0.107607132,0.717892079,chordc1b
0.645667258,0.107751289,0.71849767,ch25h
0.159558577,0.107796142,0.71849767,stx1b
1.376993888,0.107860161,0.71849767,si:dkey-32n7.4
0.287947267,0.107872842,0.71849767,crema
1.079866772,0.107878055,0.71849767,BX649533.1
-0.381992536,0.107884687,0.71849767,mstnb
1.362318925,0.107931989,0.71849767,col10a1b
-0.450821274,0.107950392,0.71849767,CU681836.2
-0.508997092,0.107953721,0.71849767,si:dkey-14k9.3
-1.977306105,0.108016037,0.718574029,fep15
-0.2277206,0.108025223,0.718574029,sv2
0.515172758,0.108060477,0.718574029,dbf4b
-0.156817771,0.10814051,0.718574029,ndufv1
0.216442794,0.108160268,0.718574029,saga
0.929469908,0.108229006,0.718574029,LOC110438055
0.756078209,0.108235221,0.718574029,ankar
-0.397739813,0.108266021,0.718574029,LOC101886002
0.343737334,0.108274046,0.718574029,plppr5a
0.723231568,0.108322719,0.718574029,opn1lw1
0.408978218,0.108322785,0.718574029,hoxc5a
0.185006584,0.10837117,0.718574029,gas2l3
0.222801138,0.108371867,0.718574029,maml3
-0.196324697,0.108406703,0.718574029,lonp2
-0.450667442,0.108422302,0.718574029,mss51
-0.191876566,0.108452189,0.718574029,mest
0.180694481,0.10848484,0.718574029,pmp22a
1.09902139,0.108491707,0.718574029,hpxa
0.239226741,0.108521609,0.718574029,usp24
0.352518363,0.108533731,0.718574029,si:ch211-113e8.11
0.263941925,0.108617192,0.718938302,gas7a
-0.491102856,0.108787204,0.719476447,emilin2b
-0.252658844,0.108787966,0.719476447,vasna
