"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"11","GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX","GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX",212,-0.487421063176352,-2.51910558071067,1e-10,2.93548387096774e-08,2.49847198641766e-08,5633,"tags=65%, list=35%, signal=42%","ndufa7/ndufb6/mrps17/uqcr10/ndufb5/mrpl53/tomm7/mrpl18/tomm5/idh3g/mrpl34/pdk1/hadhaa/ndufs3/timm50/mrps2/uqcrh/cox6c/cox4i2/mrpl23/mfn1b/ppifb/mrpl9/mrpl21/hadhb/uqcrc1/mrpl32/ndufab1b/mrpl48/polg/tomm40/ndufaf1/mrpl35/ndufb10/ndufa11/pam16/ndufa3/mrps30/dnajc11a/ndufb7/mccc2/immp2l/cox6a2/vdac1/mrpl20/spg7/ndufs6/cox5aa/idh3b/cyc1/mrps9/phb2a/dldh/timm10b/mrpl47/ndufs2/mrps34/nsun3/mrps26/mrpl42/cox7b/chchd10/immt/sdhc/ndufb9/timm8b/mrps18a/polrmt/mrpl57/mrpl13/mrpl45/ndufs5/ndufa5/ndufb2/mrpl38/dbt/ndufv1/ndufa8/uqcrb/mrpl30/mrps35/mrpl37/mrpl16/mrpl14/timm9/cox8a/pdhb/ndufs4/mrps18c/mrps28/ndufa12/uqcrc2b/slc25a4/ndufa1/slc25a5/ndufa9a/ndufv2/mccc1/ndufs7/chchd3a/atp5l/apool/mrpl28/suclg1/cox7c/mrps11/mtx2/sdha/samm50/ndufb8/dap3/mrps10/chchd6a/cox6a1/bckdhb/mrpl44/mrps7/ndufv3/mrpl24/ndufa6/mrpl11/mrpl39/mrps24/ndufa2/mrpl2/ndufb11/cox6b1/mrpl10/mrpl4/mrps5/sdhb/ndufb3/bcs1l/trmt10c/mrpl41/tomm20b/pdhx"
"12","GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION","GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION",156,-0.49784391950646,-2.50108497364099,1e-10,2.93548387096774e-08,2.49847198641766e-08,3838,"tags=50%, list=24%, signal=38%","mrpl20/sfswap/sf1/traf7/atm/rpl38/luc7l3/prpf19/prpf8/usp39/bop1/snrpd3l/dhx8/prmt7/scaf11/ruvbl2/snrnp200/xab2/aar2/ddx39b/srsf9/rpl11/srpk2/rrp7a/prpf39/eif4ba/bxdc2/rps27.1/polr2d/rpl13a/sart1/naf1/ddx23/sf3a1/hsp90ab1/ddx1/crnkl1/tarbp2/vcp/denr/strap/nop53/dhx30/rpl5a/xrcc5/dhx29/ddx28/mrps11/tfip11/cd2bp2/prpf31/gemin6/celf5a/srpk3/mrps7/zfand1/sf3a2/rpl23a/snrpb/snrpd1/rplp0/eif3c/taf9/eif2s3/rpl3/rpl24/rpl6/rps14/rps15/smn1/rps5/srsf10b/prpf6/rps28/rpl10/rpsa/rps19/prkdc"
"13","GOMF_HELICASE_ACTIVITY","GOMF_HELICASE_ACTIVITY",123,-0.506525021978529,-2.46878688025884,1e-10,2.93548387096774e-08,2.49847198641766e-08,5240,"tags=66%, list=33%, signal=44%","ddx27/ddx56/dhx33/mcm4/chd4b/ddx42/shprh/ruvbl1/smarca2/pif1/rfc3/ddx54/zranb3/rfc2/ddx20/ddx31/helb/ttf2/mre11a/chtf18/btaf1/eif4a1b/fbxo18/mcm3/rad54l/recql5/dscc1/recql/rtel1/smarca1/smarca4a/ercc6/mcm8/mcm5/dhx40/rad51/dhx8/ruvbl2/xrcc6/rfc5/aqr/snrnp200/wrnip1/smarca5/ddx39b/ddx10/ddx24/mcm2/hltf/dhx15/ercc6l2/rad54l2/ddx23/recql4/ddx1/ddx39aa/ddx52/rad54b/rfc4/dhx30/dhx16/xrcc5/dhx29/ddx28/ercc3/ercc2/eif4a3/ddx39ab/ascc3/ddx47/chd8/helz/ddx21/smarcal1/mcm7/ddx59/dqx1/skiv2l/ddx46/helq/dhx32a"
"14","HP_INCREASED_SERUM_LACTATE","HP_INCREASED_SERUM_LACTATE",144,-0.495170268001867,-2.46382680167411,1e-10,2.93548387096774e-08,2.49847198641766e-08,4009,"tags=54%, list=25%, signal=41%","rnaseh1/gfm1/trmt5/cox6a2/slc7a7/cox5aa/pdss2/hmgcl/tufm/pus1/cyc1/sco1/dldh/coq9/mto1/ndufs2/surf1/mrps34/pnpo/ndufaf2/chchd10/ndufb9/ndufaf6/ngly1/hs6st2/dguok/ndufv1/ndufa8/uqcrb/nars2/dars2/echs1/acat2/phkg2/cox8a/ndufs4/mrps28/ndufa12/aars2/uqcrc2b/slc25a4/ndufa1/dnm1l/ndufa9a/ndufv2/rars2/ndufs7/mdh2/fbxl4/coq2/cox14/suclg1/sod1/sdha/aifm1/pdp1/ndufb8/cox6a1/gfm2/mrpl44/slc25a3b/atad3/pitrm1/cox15/pygl/lias/ndufa2/ndufaf5/pmpcb/cox6b1/sdhb/slc25a26/bcs1l/trmt10c/lonp1/pdhx/fars2/taco1"
"15","GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS","GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS",500,-0.427526111857585,-2.44636413693849,1e-10,2.93548387096774e-08,2.49847198641766e-08,4474,"tags=51%, list=28%, signal=38%","patl1/pum1/rhoab/znf598/rpl22l1/bzw1a/fxr2/mrpl35/mettl14/pelo/cnot2/lrpprc/eefsec/mettl17/cyfip1/bzw2/mlh1/shmt1/uts1/cnot6l/eef2k/rc3h2/cnot1/eif4a1b/dnajc1/gfm1/tyms/pkp3b/eef1a1a/zdbf2/rpl30/eif2ak3/pym1/coa3a/pus7/rps18/nolc1/eef2l2/trub2/tsc1b/tufm/rpl38/exosc9/rrbp1b/xrn1/eif2b4/rps24/eif2ak1/pan2/per1a/ncbp2/gapdh/nsun5/mrpl47/eif5b/sarnp/rrbp1a/casc3/mrps34/nsun3/slc1a1/upf3b/exosc7/dmd/mrpl42/rps11/rpl35/mtif3/mrrf/mrps18a/gtpbp1/ilf3b/eif3hb/pcsk5b/mrpl57/rcc1l/dcp1b/mrpl13/rpl34/hspb1/pask/drg1/rbm4.1/mtg2/eef1a2/pa2g4b/rpl22/mtor/rps15a/rpl11/trap1/pld1b/rpl36a/vim/mettl3/fxr1/slc1a2b/eif4enif1/nars2/pabpc1b/srbd1/metap1/dars2/mrpl37/farsa/mrpl16/rpl9/eif4ba/rps27.1/polr2d/rpl13a/ftsj1/rpl14/mrps18c/pde12/mrps28/dph1/hars/aars2/eif2s1b/nck1b/ddx1/tarbp2/eif3ba/appb/eif2b5/exosc2/uba52/tprb/aimp2/etf1b/eif3d/denr/rars2/pan3/sepsecs/rps25/mrpl28/rpl36/rpl5a/dhx29/rps7/cnot10/pars2/rpl29/mrps11/rpl32/ireb2/rps21/rps20/eif2b2/exosc3/cdkal1/eif4a3/rplp1/dalrd3/ascc3/lrrc47/furinb/rpl10a/rps27a/abcf1/gcn1/gfm2/rps29/wars/rpl12/mrpl44/mrps7/rps8a/rps10/eef1g/sesn2/eif3g/rps16/rps23/rpl21/mrpl24/rpl18/magoh/rpl23a/asmt/ybx1/rps12/mrpl11/rpl27/rpl13/qrsl1/rplp0/mrps24/krt96/rpl23/cnot11/vars2/eif2b3/eif3ea/rplp2l/pabpc4/lars2/mrpl2/eif3c/rpl28/eef1db/mrpl10/ogfod1/rpl39/rps13/parn/mrps5/eif2s3/rpl3/rpl19/eif3k/eif3i/rpl24/eif4g3a/rpl7/rps9/rpl6/rps14/rpl31/krt97/eif3f/rps15/zgc:114188/iars2/rps4x/rpl37/rpl17/trmt10c/dnajc3a/rps5/rps3a/trip4/rps26l/rpl15/mrpl41/rpl8/rpl18a/rpl7a/fars2/rps28/rpl10/rpl27a/rps2/rps6/rpl26/taco1/rpsa/rps19/prr16/plekhn1/prkdc/poldip3"
"16","GOBP_RIBOSOME_BIOGENESIS","GOBP_RIBOSOME_BIOGENESIS",252,-0.458397955851873,-2.44594151588669,1e-10,2.93548387096774e-08,2.49847198641766e-08,3905,"tags=40%, list=25%, signal=30%","lyar/heatr3/mrpl20/nom1/nolc1/traf7/rrp15/tsc1b/gtf2h5/rpl38/exosc9/nol9/rps24/nsun5/bop1/las1l/nsun3/exosc7/wdr3/rpl35/krr1/pin4/isg20l2/rpp38/nol6/rbfa/mettl15/mtg2/pa2g4b/mterf3/rpl11/ddx10/nvl/esf1/dcaf13/nop14/rrp7a/riox2/bxdc2/rps27.1/sart1/naf1/tbl3/rpl14/utp20/nmd3/wdr46/exosc2/ddx52/nop53/bysl/dhx30/rps25/rpl5a/xrcc5/dhx29/rps7/ddx28/mrps11/rps21/utp18/ercc2/exosc3/eif4a3/exosc10/ddx47/rpl10a/mrps7/rps8a/rps16/rpl23a/rpl27/rplp0/rrp1/ddx21/rpusd2/rpl3/rpl24/rpl7/rpl6/rps14/rps15/zgc:114188/nsa2/exosc6/pop7/rps5/nup88/eri2/rpl7a/exosc1/rps28/rpl10/rps6/rpl26/rpsa/rps19/cul4a/helq/prkdc"
"17","GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS","GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS",354,-0.44030604232609,-2.42748542102861,1e-10,2.93548387096774e-08,2.49847198641766e-08,3905,"tags=40%, list=25%, signal=31%","lyar/heatr3/mrpl20/nom1/sfswap/sf1/nolc1/traf7/atm/rrp15/tsc1b/gtf2h5/rpl38/luc7l3/exosc9/nol9/prpf19/prpf8/rps24/usp39/nsun5/bop1/las1l/nsun3/exosc7/snrpd3l/wdr3/rpl35/krr1/prmt7/scaf11/pin4/ruvbl2/isg20l2/rpp38/snrnp200/nol6/xab2/aar2/rbfa/mettl15/ddx39b/mtg2/srsf9/pa2g4b/mterf3/rpl11/ddx10/nvl/esf1/dcaf13/srpk2/nop14/rrp7a/prpf39/eif4ba/riox2/bxdc2/rps27.1/polr2d/rpl13a/sart1/naf1/tbl3/rpl14/utp20/ddx23/sf3a1/nmd3/hsp90ab1/wdr46/ddx1/crnkl1/tarbp2/exosc2/ddx52/denr/strap/nop53/bysl/dhx30/rps25/rpl5a/xrcc5/dhx29/rps7/ddx28/mrps11/rps21/utp18/ercc2/cd2bp2/exosc3/eif4a3/exosc10/prpf31/gemin6/ddx47/rpl10a/celf5a/srpk3/mrps7/rps8a/rps16/sf3a2/rpl23a/snrpb/rpl27/snrpd1/rplp0/rrp1/ddx21/eif3c/taf9/rpusd2/eif2s3/rpl3/rpl24/rpl7/rpl6/rps14/rps15/zgc:114188/nsa2/exosc6/pop7/smn1/rps5/srsf10b/nup88/prpf6/eri2/rpl7a/exosc1/rps28/rpl10/rps6/rpl26/rpsa/rps19/cul4a/helq/prkdc"
"18","GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_NUCLEIC_ACID","GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_NUCLEIC_ACID",431,-0.418813201510095,-2.34952552680053,1e-10,2.93548387096774e-08,2.49847198641766e-08,5250,"tags=54%, list=33%, signal=37%","polr3e/trmt61b/ddx27/exo5/ddx56/dhx33/mcm4/tefm/chd4b/smc3/ddx42/wars2/shprh/gatb/nsun6/rad1/ruvbl1/top2a/tdp2b/smarca2/polr2c/pif1/polr3d/tyw5/mettl2a/tep1/rfc3/rcl1/dclre1a/ddx54/msh2/zranb3/rfc2/polr1e/polg/farsb/ddx20/ddx31/thumpd3/prim1/trmu/ptrh2/helb/mettl14/rad51b/cnot2/ttf2/primpol/angel2/pold1/mre11a/mrm1/chtf18/cnot6l/cnot1/btaf1/eif4a1b/rnaseh1/trmt5/fbxo18/mcm3/rad54l/recql5/dscc1/snd1/dus3l/dffb/recql/poli/pus1/exosc9/xrn1/trnt1/rad51d/smfn/pola1/apex2/rtel1/exd2/smarca1/pan2/cpsf3/nsun5/nsun2/smarca4a/ercc6/dus4l/crcp/rtca/nsun3/mcm8/exosc7/tert/mcm5/elac2/atad5a/dhx40/poll/rad51/tut1/dhx8/cdk7/rfc1/ruvbl2/xrcc6/rfc5/aqr/hmces/isg20l2/rpp38/polrmt/snrnp200/alkbh3/wrnip1/smarca5/trmt1/mettl15/ddx39b/alkbh2/ddx10/rad9a/mettl3/smg6/nars2/polr2f/ddx24/elac1/mcm2/rad17/hltf/dars2/dhx15/ercc6l2/rad54l2/farsa/polr2d/ftsj1/lig1/trmt2a/pde12/tatdn1/ddx23/recql4/hars/aars2/med21/ddx1/ddx39aa/exosc2/exo1/mgmt/lactb2/ddx52/dclre1c/rad54b/polr2a/rars2/pan3/ercc1/endog/sepsecs/rfc4/n6amt1/mettl1/dhx30/dhx16/xrcc5/dhx29/cmtr2/pars2/polr3c/ddx28/ercc3/ercc2/rpap1/exosc3/cdkal1/eif4a3/dclre1b/exosc10/dalrd3/ddx39ab/ascc3/lrrc47/ddx47/neil3/dtwd2/wars/trmt13/mrpl44/ercc5/rnaseh2a/top1mt/dbr1/dtd2/chd8/qrsl1/helz/terfa/rbbp8/vars2/ddx21/lars2/qtrt1/parn/cmtr1/smarcal1/polr2b/iars2/xrcc3/dis3l/exosc6/pop7/mcm7/trmt10c/ddx59/nudt12/eri2/thumpd2/lcmt2/fars2/exosc1/dqx1/alkbh4/skiv2l/ddx46/trmt10a/polh/helq/pole2/dhx32a/rtcb/mbd4"
"19","GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA","GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA",267,-0.435536193718233,-2.34371668430804,1e-10,2.93548387096774e-08,2.49847198641766e-08,4850,"tags=51%, list=31%, signal=36%","tdp2b/polr2c/pif1/polr3d/tyw5/mettl2a/rcl1/ddx54/polr1e/farsb/ddx20/ddx31/thumpd3/prim1/trmu/ptrh2/mettl14/cnot2/primpol/angel2/mrm1/cnot6l/cnot1/eif4a1b/rnaseh1/trmt5/snd1/dus3l/pus1/exosc9/xrn1/trnt1/smfn/exd2/pan2/cpsf3/nsun5/nsun2/dus4l/crcp/rtca/nsun3/exosc7/tert/elac2/dhx40/tut1/dhx8/aqr/isg20l2/rpp38/polrmt/snrnp200/alkbh3/trmt1/mettl15/ddx39b/ddx10/mettl3/smg6/nars2/polr2f/ddx24/elac1/dars2/dhx15/farsa/polr2d/ftsj1/trmt2a/pde12/ddx23/hars/aars2/med21/ddx1/ddx39aa/exosc2/exo1/lactb2/ddx52/rad54b/polr2a/rars2/pan3/endog/sepsecs/mettl1/dhx30/dhx16/dhx29/cmtr2/pars2/polr3c/ddx28/rpap1/exosc3/cdkal1/eif4a3/exosc10/dalrd3/ddx39ab/lrrc47/ddx47/dtwd2/wars/trmt13/mrpl44/rnaseh2a/dbr1/dtd2/qrsl1/vars2/ddx21/lars2/qtrt1/parn/cmtr1/polr2b/iars2/dis3l/exosc6/pop7/trmt10c/ddx59/nudt12/eri2/thumpd2/lcmt2/fars2/exosc1/skiv2l/ddx46/trmt10a/dhx32a/rtcb"
"20","GOCC_SPLICEOSOMAL_COMPLEX","GOCC_SPLICEOSOMAL_COMPLEX",163,-0.45810146294086,-2.3285091858862,1e-10,2.93548387096774e-08,2.49847198641766e-08,4924,"tags=56%, list=31%, signal=39%","snip1/eftud2/cwf19l2/plrg1/snrnp48/txnl4b/zmat5/zgc:103692/srrm1/cwf19l1/snrpc/hnrnpc/ttf2/prpf40a/rnpc3/pnn/zcrb1/hnrnph1/tra2b/sf1/htatsf1/luc7l3/prpf19/prpf8/ppie/lgals3a/lsm3/prpf38b/usp39/snrnp25/u2af1/cwc25/casc3/rnf113a/cdc5l/snrpd3l/snrpb2/dhx8/zcchc8/srrm2/aqr/gpkow/snrnp200/xab2/aar2/ddx39b/cwc22/akap17a/prpf38a/rbm22/prpf4/pabpc1b/hspa8/dhx15/lsm8/prpf39/sugp1/sf3b5/waca/sart1/raly/ddx23/mfap1/sf3a1/smu1a/crnkl1/gpatch1/ik/snrnp40/syf2/wdr83/dhx16/tfip11/snrnp35/eif4a3/wbp4/prpf31/cdc40/sf3a2/magoh/ybx1/snrpb/snrpd1/rbm17/sf3b4/sf3b2/cactin/ctnnbl1/prpf6/dqx1/hnrnpr/dhx32a"
"21","GOBP_NCRNA_PROCESSING","GOBP_NCRNA_PROCESSING",310,-0.426075646360988,-2.32158707869881,1e-10,2.93548387096774e-08,2.49847198641766e-08,3802,"tags=39%, list=24%, signal=30%","dus3l/pus7/nolc1/rrp15/gtf2h5/pus1/exosc9/nol9/trnt1/rps24/nsun5/bop1/nsun2/mto1/dus4l/las1l/ints3/nsun3/rnf113a/exosc7/elac2/wdr3/srrt/ints5/rpl35/krr1/tut1/zcchc8/pin4/rpp38/nol6/trmt1/rbfa/mettl15/pa2g4b/rpl11/ddx10/nvl/adat3/esf1/mettl3/dcaf13/elac1/nop14/rrp7a/bxdc2/rps27.1/ptcd1/sart1/ftsj1/naf1/tbl3/rpl14/utp20/aars2/wdr46/ddx1/tarbp2/exosc2/ddx52/elp3/nop53/bysl/mettl1/rps25/rpl5a/rps7/zgc:136564/mrps11/rps21/utp18/ercc2/exosc3/cdkal1/eif4a3/elp1/exosc10/dalrd3/ints12/elp4/ddx47/rpl10a/ints10/ints1/dtwd2/osgepl1/trmt13/rps8a/rps16/rpl27/rrp1/ddx21/qtrt1/parn/rpusd2/thumpd1/rpl7/rps14/rps15/zgc:114188/nsa2/exosc6/pop7/trmt10c/eri2/thumpd2/lcmt2/rpl7a/osgep/fars2/exosc1/rps28/rps6/rpl26/rps19/trmt10a/ints9/helq/prkdc/rtcb"
