"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION",262,0.36258734196466,1.59689670200336,0.000148696041468597,0.0819669816632969,0.0810918117128378,3819,"tags=29%, list=19%, signal=24%","isg15/ccdc88b/LOC103910107/trpv4/nod2/nfatc4/tnfb/polr3b/mpx/mhc1zfa/bcl10/mavs/plcg2/panx3/rela/ptgs2b/cd83/malt1/caspa/fermt1/lgals9l3/laptm5/panx1a/s100v1/card9/il12rb2/mapk13/irf5/si:dkey-31e10.1/ccl19a.1/traf6/ccl19b/inavab/mhc1zba/cebpb/s100v2/pik3cg/lum/tlr5b/arfgef2/trim16/lrrk2/si:ch211-22k7.9/polr3a/serpine1/flot1b/irf8/cxcl8a/cd226/mapkapk2a/ifih1/afap1l2/zbtb7b/pnp5a/mhc1zea/mhc1zca/syk/adam17a/eif2ak2/dhx33/hif1ab/il6r/myd88/abl1/crfb16/gprc5ba/rgcc/thbs1b/ebi3/pycard/ptpn22/bpifcl/gapdh/park7/anxa1a"
"GOCC_SYNAPTIC_MEMBRANE","GOCC_SYNAPTIC_MEMBRANE","GOCC_SYNAPTIC_MEMBRANE",321,-0.341203303382301,-1.54603884262332,0.000155404009894601,0.0819669816632969,0.0810918117128378,4993,"tags=36%, list=25%, signal=28%","shank3b/lrrc4ba/gabbr2/prrt1/gabrd/kcnd2/nrgna/syt11b/cntn3a.1/dbn1/syne1b/ptprsa/atp2b2/gabrr1/erc2/chrnb3a/adam22/chrm3a/grik5/cntnap1/pick1/pi4k2a/dennd1a/lrfn5a/gabra1/chrnb4/dtnbp1a/atp2b3b/cltb/nrp1a/itsn1/abhd17b/adgrl1a/cplx3b/kcnd3/grip2b/rgs7bpa/cacng5b/kcnd1/kcnma1a/slc6a1b/oprd1a/sema4c/grin2aa/glra2/CABZ01110881.1/htr2ab/sypa/adcy1b/plppr4a/adora1b/cel.1/nectin1b/kcnc3a/slc6a5/grm6b/nlgn3a/abhd17aa/nlgn2a/gabra5/rims4/lrrtm1/akap9/grid2/shisa8b/dcc/nlgn4xb/stxbp1a/glra3/ppp1r9ba/oprm1/dlg2/nrcama/cnksr2a/shank1/grik1b/iqsec3b/cdh2/musk/gabra4/slc6a9/drd3/adam23a/grm3/clcn3/eno2/ank2b/glra1/grin2da/picalma/gria3b/lin7c/gria1b/oprk1/itgb3b/gria4a/dlg4a/cacng2a/dgkb/shisa9b/ptprdb/zdhhc17/rph3ab/kcnh1a/stx2b/dnm1b/slc6a6b/epha7/cacng7a/gabrb1/epha4l/gphna/slc6a6a/cryaba/grm5b/gria1a"
"GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX","GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX","GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX",28,-0.647089586380721,-1.96843514741275,0.000203489655519639,0.101680567868603,0.100594913916994,1634,"tags=32%, list=8%, signal=30%","vwc2l/gria3b/gria1b/gria4a/dlg4a/cacng2a/shisa9b/cacng7a/gria1a"
"GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",16,0.750566795812893,2.01193451814719,0.000223549155090353,0.10611878392139,0.104985742677432,3486,"tags=75%, list=17%, signal=62%","slc2a11a/slc23a1/slc5a2/slc2a2/slc2a12/slc5a1/slc5a9/slc50a1/mfsd4aa/mfsd4b/slc5a11/slc2a10"
"HP_FOCAL_IMPAIRED_AWARENESS_SEIZURE","HP_FOCAL_IMPAIRED_AWARENESS_SEIZURE","HP_FOCAL_IMPAIRED_AWARENESS_SEIZURE",100,-0.464035712862804,-1.79553463334518,0.000270184580635062,0.122149162311871,0.120844963057978,6347,"tags=47%, list=31%, signal=32%","mbd5/dld/mical1/prrt2/nsd1b/csnk2b/stx1b/reln/trpm3/grin2bb/dock8/ash1l/setd2/ophn1/cux1a/gabrd/rab11a/fgf13a/gabra1/kcnq3/fmn2a/cicb/myt1la/scn8aa/grin2aa/eef1a2/hcn1/cep85l/tsc2/tgfb1a/stxbp1a/brsk2b/camk2a/cacna1da/cica/cdh2/unc93b1/syngap1b/lgi1b/tbc1d24/scn1ba/cacng2a/epm2a/pcdh19/tlr3/dync1h1/frrs1l"
"HP_ABNORMAL_MORPHOLOGY_OF_THE_LIMBIC_SYSTEM","HP_ABNORMAL_MORPHOLOGY_OF_THE_LIMBIC_SYSTEM","HP_ABNORMAL_MORPHOLOGY_OF_THE_LIMBIC_SYSTEM",65,-0.519462952164503,-1.85349323136919,0.000291865494410507,0.125953227451516,0.124608411800237,6710,"tags=55%, list=33%, signal=37%","cplx2l/nbeaa/hivep2a/bicra/mbd5/dld/csnk2b/nek1/trpm3/grin2bb/dock8/ash1l/cux1a/zeb2b/kdm4b/rab11a/fgfr2/gabra1/ntn1a/ostm1/cicb/myt1la/eef1a2/grm6b/dcc/stxbp1a/brsk2b/camta1a/camk2a/cica/syngap1b/tbc1d24/scn1ba/cacng2a/pcdh19/dync1h1"
"GOBP_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY","GOBP_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY","GOBP_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY",11,-0.80077391634386,-1.98120522350534,0.000367200763317815,0.142811269788223,0.141286459073355,1245,"tags=36%, list=6%, signal=34%","vdrb/med1/rxraa/cyp27b1"
"HP_PREMATURE_LOSS_OF_TEETH","HP_PREMATURE_LOSS_OF_TEETH","HP_PREMATURE_LOSS_OF_TEETH",44,0.572480203391516,1.90942715471171,0.0003677280184033,0.142811269788223,0.141286459073355,3804,"tags=50%, list=19%, signal=41%","krt95/slc35c1/ntrk1/krt93/tnfsf11/fermt1/tp63/traf6/cyp27a7/polr3a/gfi1ab/fig4a/tinf2/krt97/clcn7/vac14/rbm28/lmna/krt94/tcirg1b/tnfrsf11a/edar"
"GOBP_XENOBIOTIC_METABOLIC_PROCESS","GOBP_XENOBIOTIC_METABOLIC_PROCESS","GOBP_XENOBIOTIC_METABOLIC_PROCESS",65,0.511806412660058,1.85435359181025,0.000376056640478783,0.142811269788223,0.141286459073355,4117,"tags=48%, list=20%, signal=38%","mpx/zgc:101040/aox6/cyp46a1.3/sult1st3/cyp46a1.2/hnf4a/tpmt.2/nudt15/cyp2y3/pon1/si:dkey-239i20.2/vkorc1/acsm3/rorc/cyp1a/sult1st1/nqo1/ces3/cyp2p6/sult1st4/cyp3a65/cyp2u1/fmo5/gsto1/gstm.3/gstm.2/gsto2/aldh3a2a/cryz/aoc2"
"GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE","GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE","GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE",107,-0.444206009973472,-1.73771866747113,0.000404260888514692,0.147617418290711,0.146041291830631,4977,"tags=43%, list=25%, signal=33%","lrrc4ba/prrt1/kcnd2/ptprsa/atp2b2/adam22/grik5/lrfn5a/abhd17b/kcnd3/rgs7bpa/cacng5b/oprd1a/sema4c/grin2aa/adcy1b/plppr4a/cel.1/nlgn3a/abhd17aa/nlgn2a/gabra5/lrrtm1/akap9/grid2/dcc/nlgn4xb/dlg2/nrcama/cnksr2a/cdh2/gabra4/drd3/grin2da/lin7c/gria1b/dlg4a/cacng2a/shisa9b/kcnh1a/epha7/cacng7a/epha4l/gphna/grm5b/gria1a"
"GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE","GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE","GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE",145,-0.40436313458396,-1.63684080555523,0.000448628555769931,0.153727165896253,0.152085805028358,4977,"tags=40%, list=25%, signal=30%","lrrc4ba/gabrd/kcnd2/cntn3a.1/ptprsa/atp2b2/adam22/grik5/lrfn5a/atp2b3b/nrp1a/cplx3b/kcnd3/rgs7bpa/cacng5b/slc6a1b/oprd1a/grin2aa/CABZ01110881.1/htr2ab/adcy1b/plppr4a/adora1b/cel.1/nectin1b/slc6a5/nlgn3a/abhd17aa/nlgn2a/gabra5/lrrtm1/grid2/dcc/nlgn4xb/oprm1/nrcama/cdh2/gabra4/slc6a9/drd3/adam23a/grm3/clcn3/grin2da/gria1b/oprk1/dlg4a/cacng2a/shisa9b/ptprdb/slc6a6b/epha7/cacng7a/epha4l/gphna/slc6a6a/grm5b/gria1a"
"HP_SELF_INJURIOUS_BEHAVIOR","HP_SELF_INJURIOUS_BEHAVIOR","HP_SELF_INJURIOUS_BEHAVIOR",168,-0.382709545346119,-1.58871098616243,0.000457188745657178,0.153727165896253,0.152085805028358,5324,"tags=40%, list=26%, signal=30%","hecw2b/dock8/ash1l/syt1a/alg14/ophn1/trioa/kcnab2a/nat8l/shank3b/gabbr2/cux1a/dchs1b/snrpb/gabrd/rai1/atrx/hdac4/slc1a4/rab11a/elp2/smarcc2/rps6ka3b/kmt2e/cdkl5/hnrnph1/cicb/myt1la/thoc2/eef1a2/htr2ab/ep300b/bcor/flii/svbp/unc80/grm6b/nipblb/madd/tsc2/hspg2/foxp1b/pigp/stxbp1a/nfixb/hdc/brsk2b/gatad2b/camk2a/gnao1a/cica/zbtb20/cdh2/tkta/vamp2/slc6a17/syngap1b/scn1ba/dmxl2/gria3b/rerea/cacng2a/rttn/glsa/slc6a8/dnm1b/kmt2ca/dync1h1"
"GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY","GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY","GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY",241,0.35385630633984,1.53549667725519,0.000469568971033425,0.153727165896253,0.152085805028358,4880,"tags=34%, list=24%, signal=26%","isg15/ptk2ba/pparg/cxcr5/il13ra2/il11ra/arg1/mavs/ccr9a/rela/smad4a/ccl20b/bbs4/tnfsf11/caspa/tnip2/cbl/laptm5/il12rb2/irf5/cebpa/ptk2bb/ccl19a.1/traf6/ccl19b/crfb4/ilk/cav1/angpt1/spi1b/stat6/foxc1a/ccl25b/apoa1a/gfi1ab/xiap/il20ra/tnfrsf19/dok1b/cxcl8a/tnfrsf1b/lifrb/traf1/il17rc/wbp1la/crlf1a/syk/edn2/cxcl12b/hipk1a/adam17a/yap1/hif1ab/il6r/OTOP1/myd88/crfb16/il34/ebi3/pycard/tnfrsf11a/actn4/padi2/pias1b/il17rd/ptpn11a/sirt1/ctr9/cd74a/gpr75/cpne1/samhd1/sharpin/gps2/ptpn2b/nfkbiaa/adipor2/clcf1/lepr/casp8/card14/hsp90ab1/edn1"
"GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION","GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION","GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",68,0.490879387391991,1.78447094330182,0.000536909264884141,0.169913885360334,0.168099697212673,4953,"tags=43%, list=25%, signal=32%","ptk2ba/trpv4/jam2b/ccl20b/ripk3/lgals9l3/ptk2bb/si:dkey-31e10.1/apodb/grem1b/s100v2/dusp1/spi1b/serpine1/cxcl12b/adam17a/bmp5/thbs1b/il34/stk10/pycard/padi2/zgc:172122/pdgfd/mia3/crkl/mospd2/crk/ccr6a"
"GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES",105,-0.439189712745709,-1.71098731632253,0.000593946204217185,0.175735774351051,0.173859425291811,3514,"tags=33%, list=17%, signal=27%","pcdh1gc6/fat3a/cdh11/dscaml1/pcdh20/nectin1b/cdh5/nectin4b/amigo1/cdh23/igfn1.3/pcdh1g31/bsg/cdh2/cdh24a/plxnb3/cdh24b/pcdh1g30/pcdh9/pcdh1b/cdh26.1/pcdh1gb2/cdh1/pcdh7b/ptprga/cadm1a/cadm3/pkd1a/si:ch73-22o12.1/si:ch73-233f7.1/pcdh19/cdh12a/pcdh11/pcdh2ab11/pik3cb"
