"LLgeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","LLgeneAbbrev","padjbound","pvaluebound","chrom","txStart","chromosomenumber"
"LL0000019754",88.1211087918102,-1.67837543900478,0.270472550087158,-6.20534482506241,5.45771002049546e-10,6.01951304573021e-07,"muc5.1",6.01951304573021e-07,5.45771002049546e-10,"chr25",8356837,"25"
"LL0000019844",1225.40710023804,-1.22046714716391,0.197115453258391,-6.19163605384122,5.95429100517568e-10,6.18090431578442e-07,"myl13",6.18090431578442e-07,5.95429100517568e-10,"chr2",2470776,"2"
"LL0000030779",469.092965247212,-1.12922400910827,0.186233688659033,-6.06347872524675,1.33208409331095e-09,1.30596044414768e-06,"tnnt2e",1.30596044414768e-06,1.33208409331095e-09,"chr4",7508301,"4"
"LL0000029375",535.516056682305,-1.23793007059002,0.205603743469509,-6.02095102793496,1.73395219306793e-09,1.61047654479314e-06,"srl",1.61047654479314e-06,1.73395219306793e-09,"chr3",12131631,"3"
"LL0000025794",258.367261278515,-1.09173079791252,0.181873752600336,-6.00268473214808,1.94081244954466e-09,1.71247586485573e-06,"si:ch211-243g18.2",1.71247586485573e-06,1.94081244954466e-09,"chr10",9550353,"10"
"LL0000007395",743515.32129572,1.18181571711191,0.197549157019254,5.98238805441588,2.19889632564175e-09,1.84780587898095e-06,"crygm2d8",1.84780587898095e-06,2.19889632564175e-09,"chr9",22134730,"9"
"LL0000012496",187.769446718149,-1.48121048964988,0.248743771294693,-5.95476414118951,2.60447163189769e-09,2.08914140400448e-06,"ifitm1",2.08914140400448e-06,2.60447163189769e-09,"chr5",33258288,"5"
"LL0000020813",18.0357853409562,-4.72950303765913,0.79980819743188,-5.91329652889929,3.35327696362196e-09,2.57283819900159e-06,"odam",2.57283819900159e-06,3.35327696362196e-09,"chr1",43958197,"1"
"LL0000006016",312.585647040288,-0.844620764521572,0.143577165165938,-5.88269564693945,4.03637762454729e-09,2.96791483084942e-06,"col5a2a",2.96791483084942e-06,4.03637762454729e-09,"chr9",42652072,"9"
"LL0000021449",96.9659145349077,-1.32892378411898,0.227036676135392,-5.85334407964324,4.81785928321002e-09,3.40083051083229e-06,"pcolcea",3.40083051083229e-06,4.81785928321002e-09,"chr10",22789332,"10"
"LL0000007385",197015.783300037,1.2347251649486,0.213613062865543,5.78019503294976,7.461407653572e-09,4.90946728940995e-06,"crygm2d16",4.90946728940995e-06,7.461407653572e-09,"chr9",22157473,"9"
"LL0000030768",649.333976872822,-1.35390599632308,0.234277525809885,-5.77906904062904,7.51150999116386e-09,4.90946728940995e-06,"tnni2b.1",4.90946728940995e-06,7.51150999116386e-09,"chr7",39401387,"7"
"LL0000027069",2218.30696648427,-1.26091655601192,0.221187296382891,-5.7006734863705,1.19335015230784e-08,7.52108933492017e-06,"si:dkey-205h13.2",7.52108933492017e-06,1.19335015230784e-08,"chr23",26525714,"23"
"LL0000022315",74.8067081985259,-1.77619325063316,0.314379127579328,-5.64984470918786,1.60592845546318e-08,9.77235153570993e-06,"ponzr5",9.77235153570993e-06,1.60592845546318e-08,"chr7",22657636,"7"
"LL0000032086",207.48574848471,-0.799331259029538,0.144449541470752,-5.5336365272671,3.13658623877357e-08,1.84504457852124e-05,"wnt11r",1.84504457852124e-05,3.13658623877357e-08,"chr10",32104342,"10"
"LL0000007389",225300.444041969,1.08495349986518,0.199622757181129,5.43501910897232,5.47905603521075e-08,3.11899683397949e-05,"crygm2d21",3.11899683397949e-05,5.47905603521075e-08,"chr9",22298245,"9"
"LL0000019901",161.918459045184,-0.843511380106638,0.157464836151678,-5.3568237882274,8.46976498445698e-08,4.67081070877226e-05,"myoc",4.67081070877226e-05,8.46976498445698e-08,"chr20",15015556,"20"
"LL0000007387",529652.530672226,1.16257834550881,0.217435918041745,5.3467631106173,8.95410826870219e-08,4.71747354172863e-05,"crygm2d2",4.71747354172863e-05,8.95410826870219e-08,"chr9",22317635,"9"
"LL0000030875",1573.94416054474,-0.920399535447827,0.172449038114493,-5.33722626412535,9.43792346025662e-08,4.71747354172863e-05,"tpm2",4.71747354172863e-05,9.43792346025662e-08,"chr10",6318195,"10"
"LL0000039285",65.2891989846816,-1.14841051718407,0.215301559123346,-5.33396284662363,9.60921926431798e-08,4.71747354172863e-05,"zgc:92518",4.71747354172863e-05,9.60921926431798e-08,"chr1",466779,"1"
"LL0000013470",662.500140710296,-0.925168941952284,0.173623153718456,-5.32860348483545,9.89708005912289e-08,4.71747354172863e-05,"krt94",4.71747354172863e-05,9.89708005912289e-08,"chr11",11468579,"11"
"LL0000030611",548.259054743073,-0.809749014888974,0.152191905414251,-5.3205787304188,1.03437672769758e-07,4.71747354172863e-05,"tmem38a",4.71747354172863e-05,1.03437672769758e-07,"chr11",7158722,"11"
"LL0000007392",115258.217700666,1.2195837115142,0.229265718920306,5.31952058623352,1.04041041305041e-07,4.71747354172863e-05,"crygm2d5",4.71747354172863e-05,1.04041041305041e-07,"chr9",22232006,"9"
"LL0000019801",208.85021217805,-1.02136790316315,0.192017338693877,-5.31914414662037,1.04256512793912e-07,4.71747354172863e-05,"mybpc2b",4.71747354172863e-05,1.04256512793912e-07,"chr24",38259519,"24"
"LL0000030899",62861.0652601797,-0.591988070057032,0.11139555571522,-5.31428804548033,1.07075131250164e-07,4.72388710292909e-05,"tpt1",4.72388710292909e-05,1.07075131250164e-07,"chr1",34707931,"1"
"LL0000019847",248.753645975039,-1.3480725406067,0.254149753631715,-5.30424492388127,1.13140322925175e-07,4.86972506990383e-05,"myl4",4.86972506990383e-05,1.13140322925175e-07,"chr3",22223239,"3"
"LL0000001111",106.019513468816,-0.982129359798355,0.186426072566625,-5.26819744833362,1.37769877503614e-07,5.66216367544541e-05,"anxa6",5.66216367544541e-05,1.37769877503614e-07,"chr14",49297876,"14"
"LL0000022201",356.699751457264,-0.769084012893652,0.145993509637547,-5.26793290196961,1.37968514786736e-07,5.66216367544541e-05,"pmp22a",5.66216367544541e-05,1.37968514786736e-07,"chr3",50861175,"3"
"LL0000024145",741.434245714262,-0.993317479003582,0.189772426660003,-5.23425608496441,1.65650658354516e-07,6.64372083632305e-05,"s100a10b",6.64372083632305e-05,1.65650658354516e-07,"chr16",23397784,"16"
"LL0000007379",410582.948175744,1.17480162298679,0.226075595140701,5.19649908366111,2.03076601776069e-07,7.96376175898288e-05,"crygm2d10",7.96376175898288e-05,2.03076601776069e-07,"chr9",22309977,"9"
"LL0000019803",45.1938147268445,-1.31494980335926,0.255078074621693,-5.15508753666684,2.53512473531759e-07,9.66499023910023e-05,"mybpha",9.66499023910023e-05,2.53512473531759e-07,"chr23",6077502,"23"
"LL0000007399",69.6321139419992,1.45108871489078,0.281659482292041,5.15192566244303,2.5782524045962e-07,9.66499023910023e-05,"crygm3",9.66499023910023e-05,2.5782524045962e-07,"chr9",22354594,"9"
"LL0000039269",134.913906049857,-1.0788814289107,0.209587806420237,-5.14763452768561,2.63791812004617e-07,9.66499023910023e-05,"zgc:91999",9.66499023910023e-05,2.63791812004617e-07,"chr24",38270473,"24"
"LL0000031349",1530.07106960606,0.490663968254589,0.0953781174181741,5.14440818855053,2.68365456857206e-07,9.66499023910023e-05,"tuba2",9.66499023910023e-05,2.68365456857206e-07,"chr11",3336523,"11"
"LL0000001110",75.151713266195,-1.16786383890457,0.22751386600838,-5.13315456061722,2.84925732959212e-07,0.000100561688190624,"anxa5b",0.000100561688190624,2.84925732959212e-07,"chr1",22654883,"1"
"LL0000038387",99.1697033346407,0.855825028082704,0.16695403714385,5.12611160966004,2.95787304141271e-07,0.000102348206983941,"zdhhc22",0.000102348206983941,2.95787304141271e-07,"chr17",44767746,"17"
"LL0000029233",5868.7326166493,-0.654577988435116,0.128762552477664,-5.08360525509668,3.70337200828156e-07,0.000125679626596432,"sparc",0.000125679626596432,3.70337200828156e-07,"chr14",25938898,"14"
"LL0000029290",64.5829106025289,-1.24267168289608,0.246558982678334,-5.04005844523334,4.65389699050794e-07,0.000154957207908478,"spint1b",0.000154957207908478,4.65389699050794e-07,"chr20",3218892,"20"
"LL0000031854",1025.41257300073,-0.697596988086089,0.13885068603899,-5.02408024033962,5.05850862145781e-07,0.00016531018822753,"vim",0.00016531018822753,5.05850862145781e-07,"chr24",32176027,"24"
"LL0000004960",66.9969689972697,-1.18570706476969,0.237130320016796,-5.00023389959455,5.72608064107664e-07,0.000183723900132872,"cavin4a",0.000183723900132872,5.72608064107664e-07,"chr2",42191591,"2"
"LL0000011815",278.160589667827,-1.00175560436658,0.200569722819991,-4.9945504749271,5.89729669172204e-07,0.000185838561997891,"gstm.3",0.000185838561997891,5.89729669172204e-07,"chr8",25302171,"8"
"LL0000006031",1199.61567326836,-0.732209579022468,0.147563383255276,-4.96200048324852,6.9770821964305e-07,0.000216008016702472,"col9a2",0.000216008016702472,6.9770821964305e-07,"chr19",38422058,"19"
"LL0000028324",115.237253907241,-1.08929104175924,0.219716319263883,-4.95771568269803,7.13268400817444e-07,0.000216732452696906,"si:rp71-17i16.4",0.000216732452696906,7.13268400817444e-07,"chr23",20408181,"23"
"LL0000003046",469241.542193246,1.079755103198,0.217927686149317,4.95464859135974,7.24611248887485e-07,0.000216732452696906,"BX545855.1",0.000216732452696906,7.24611248887485e-07,NA,NA,NA
"LL0000029936",282.149830638337,-0.888010777161976,0.180124559518089,-4.92998167233713,8.22373315709402e-07,0.000237927769021862,"tagln2",0.000237927769021862,8.22373315709402e-07,"chr5",37087622,"5"
"LL0000025698",119.095990687473,-1.17660258683361,0.23866343330736,-4.92996589602539,8.22439729718003e-07,0.000237927769021862,"si:ch211-229d2.5",0.000237927769021862,8.22439729718003e-07,"chr15",19797919,"15"
"LL0000025170",224.916571064586,-0.852904719976722,0.173892924547847,-4.90476954248959,9.35370946104081e-07,0.000266233727191915,"si:ch211-153b23.5",0.000266233727191915,9.35370946104081e-07,"chr14",11457455,"14"
"LL0000030878",337.526145017092,-1.09239633845548,0.223806833320095,-4.88097848600136,1.05560758890762e-06,0.000295687414626234,"tpm4b",0.000295687414626234,1.05560758890762e-06,"chr2",55300424,"2"
"LL0000011818",3472.38401757901,-0.673990941369583,0.138258568575563,-4.87485837813533,1.08886542413529e-06,0.000300237627183053,"gstp1",0.000300237627183053,1.08886542413529e-06,"chr14",3507304,"14"
"LL0000007390",329223.360760819,1.09602510937664,0.22575998104619,4.8548245986626,1.20493347829908e-06,0.000327130170639135,"crygm2d3",0.000327130170639135,1.20493347829908e-06,"chr9",22280720,"9"
"LL0000038512",1410.6690029966,-0.619918103863829,0.127896713205905,-4.84702138408985,1.25328923162839e-06,0.000335102955614336,"zgc:110339",0.000335102955614336,1.25328923162839e-06,"chr25",10547256,"25"
"LL0000015607",519.875003737351,0.735402819183479,0.151936082470666,4.84021179975773,1.29700823366022e-06,0.000341616482080624,"LOC103909376",0.000341616482080624,1.29700823366022e-06,"chr20",54483764,"20"
"LL0000024510",289.887145310132,-0.720676934612212,0.149393324139733,-4.82402368889077,1.40690696856661e-06,0.000362962127553078,"serpine2",0.000362962127553078,1.40690696856661e-06,"chr15",43241914,"15"
"LL0000009697",871.696360255875,-1.12719155500976,0.233746064693951,-4.82229104684873,1.4191866493547e-06,0.000362962127553078,"epcam",0.000362962127553078,1.4191866493547e-06,"chr13",8840869,"13"
"LL0000004944",131.111862446733,-1.04329290057616,0.216499897329739,-4.81890713780424,1.44346714972565e-06,0.000363898068445837,"casq2",0.000363898068445837,1.44346714972565e-06,"chr9",33097292,"9"
"LL0000022975",121.521404620524,-1.06755913164266,0.222369116212029,-4.80084262521751,1.57999400597487e-06,0.00039270639751322,"pygma",0.00039270639751322,1.57999400597487e-06,"chr21",28445051,"21"
"LL0000012295",683.649987270505,-0.893124488698655,0.186622035408469,-4.78573972652174,1.70358709083619e-06,0.000417544463777587,"hpdb",0.000417544463777587,1.70358709083619e-06,"chr8",34731981,"8"
"LL0000022700",143.008182759023,-0.88799561021826,0.185815275651069,-4.7789160880711,1.7624272356046e-06,0.000417848562939542,"prrx1a",0.000417848562939542,1.7624272356046e-06,"chr2",23165249,"2"
"LL0000011465",587.258918872613,0.54631147895971,0.114403480292623,4.775304715926,1.7943534347439e-06,0.000417848562939542,"gnb5a",0.000417848562939542,1.7943534347439e-06,"chr25",4837937,"25"
"LL0000001594",620.008915841347,-1.11025819351497,0.23255016997444,-4.77427384222939,1.80356832362492e-06,0.000417848562939542,"atp2a2a",0.000417848562939542,1.80356832362492e-06,"chr8",11687230,"8"
"LL0000009316",638.183949718368,1.03082222894768,0.215952553155059,4.77337365957201,1.81165215350327e-06,0.000417848562939542,"dynlt1",0.000417848562939542,1.81165215350327e-06,"chr4",387142,"4"
"LL0000027220",121.364060251806,-0.903989648263246,0.189432555290043,-4.77209235170341,1.823218640355e-06,0.000417848562939542,"si:dkey-22n8.3",0.000417848562939542,1.823218640355e-06,"chr1",46985632,"1"
"LL0000027604",141.681658278656,-1.22552210488858,0.257616838926318,-4.75715061948685,1.96344672000266e-06,0.000443191581718014,"si:dkey-33i11.4",0.000443191581718014,1.96344672000266e-06,"chr16",45228097,"16"
"LL0000028740",1165.63366588191,-0.753892944898588,0.158545930080329,-4.75504445000021,1.98402759424962e-06,0.000443191581718014,"slc38a5b",0.000443191581718014,1.98402759424962e-06,"chr8",23580849,"8"
"LL0000001101",1632.45362028245,-1.15224536381773,0.243255489801843,-4.73677023592091,2.17151120221639e-06,0.000479008227318908,"anxa1a",0.000479008227318908,2.17151120221639e-06,"chr5",25578180,"5"
"LL0000019912",170.843606099692,-0.977490543201944,0.207667463338493,-4.70699900450296,2.51390135184234e-06,0.000547689100690886,"myoz1a",0.000547689100690886,2.51390135184234e-06,"chr13",22265069,"13"
"LL0000012457",3484.24938702587,-1.0483199573976,0.223459472668613,-4.69132028675392,2.71447643905304e-06,0.00058190015679636,"icn",0.00058190015679636,2.71447643905304e-06,"chr16",23431179,"16"
"LL0000005981",364.175508103264,-0.7946938256253,0.169510673888911,-4.68816392144193,2.75667172748939e-06,0.00058190015679636,"col12a1a",0.00058190015679636,2.75667172748939e-06,"chr17",49785494,"17"
"LL0000029289",190.007339767251,-1.06109856358621,0.226382793471815,-4.6871873401382,2.76985397919727e-06,0.00058190015679636,"spint1a",0.00058190015679636,2.76985397919727e-06,"chr17",1999524,"17"
"LL0000005774",89.8530601720432,-1.04921545040814,0.224229671649617,-4.67919986988901,2.87996595097198e-06,0.000597914813374148,"cldn7b",0.000597914813374148,2.87996595097198e-06,"chr10",22144768,"10"
"LL0000023751",84.4501771167722,-0.866520883114712,0.185639478764812,-4.66776188384215,3.04498501124296e-06,0.000613972118757929,"rnd3b",0.000613972118757929,3.04498501124296e-06,"chr9",23026323,"9"
"LL0000001585",1962.52410125957,-0.624788192697958,0.133891805283643,-4.6663661855509,3.06573140418229e-06,0.000613972118757929,"atp1b1b",0.000613972118757929,3.06573140418229e-06,"chr1",10720217,"1"
"LL0000013460",1199.52744434787,-0.703839836687913,0.150876229961707,-4.6650147400061,3.08594917239151e-06,0.000613972118757929,"krt18a.1",0.000613972118757929,3.08594917239151e-06,NA,NA,NA
"LL0000000883",1574.31634696976,-0.917403634933739,0.196685633409356,-4.66431441397843,3.09647637385707e-06,0.000613972118757929,"aldoab",0.000613972118757929,3.09647637385707e-06,"chr12",4052179,"12"
"LL0000021532",814.192871322974,-0.521813360956175,0.112004435413261,-4.65886336581984,3.17960152312737e-06,0.000620172930320217,"pdia3",0.000620172930320217,3.17960152312737e-06,"chr25",30343014,"25"
"LL0000037089",257.944607213848,0.944798953787056,0.20284784779983,4.65767304920772,3.19803573747038e-06,0.000620172930320217,"XLOC_038060",0.000620172930320217,3.19803573747038e-06,NA,NA,NA
"LL0000001576",345.758544164596,-1.16900237826839,0.251688063653243,-4.64464766942208,3.40657315001723e-06,0.000653432569329936,"atp1a1a.2",0.000653432569329936,3.40657315001723e-06,"chr1",1789356,"1"
"LL0000028071",89.3925776222916,-1.10952575632308,0.241401032013773,-4.59619309440144,4.3027997590244e-06,0.000816467820940898,"si:dkey-9l20.3",0.000816467820940898,4.3027997590244e-06,"chr23",3557925,"23"
"LL0000019827",391.694219285068,-0.691602280343217,0.150709328105576,-4.58898124646094,4.4541443820467e-06,0.000836194530957215,"myh7",0.000836194530957215,4.4541443820467e-06,NA,NA,NA
"LL0000029464",124.481965463547,0.785407051379038,0.171545865344179,4.57840851951311,4.68526986257633e-06,0.000870325865946153,"st3gal3b",0.000870325865946153,4.68526986257633e-06,"chr2",17266694,"2"
"LL0000008803",42.158830747178,1.13448224707487,0.248275243318252,4.56945377200025,4.88997007687667e-06,0.000898888561944193,"deaf1",0.000898888561944193,4.88997007687667e-06,"chr25",4660547,"25"
"LL0000019417",213.916356209909,-0.903419577866136,0.198170747390997,-4.55879381674664,5.14482496459057e-06,0.000935986867527111,"mmp30",0.000935986867527111,5.14482496459057e-06,"chr10",38643451,"10"
"LL0000000476",234.039192994543,-1.04864404834735,0.230302505184181,-4.55333322366037,5.28025345570867e-06,0.000950822782988683,"agr1",0.000950822782988683,5.28025345570867e-06,"chr9",45591228,"9"
"LL0000021643",14166.4450929668,-0.779466519285987,0.171786338265959,-4.53741855815809,5.69470112745654e-06,0.00101436920117337,"pfn1",0.00101436920117337,5.69470112745654e-06,"chr23",44599063,"23"
"LL0000019830",281.575958102905,-1.19997194978384,0.264690015687027,-4.53349910713181,5.80145115609739e-06,0.00101436920117337,"myh7l",0.00101436920117337,5.80145115609739e-06,NA,NA,NA
"LL0000005230",77.9726013035998,-0.897638363890748,0.198162707210942,-4.52980470707448,5.90382323277538e-06,0.00101436920117337,"cd248b",0.00101436920117337,5.90382323277538e-06,"chr21",26492125,"21"
"LL0000023803",30.4513107801527,-1.43872454554174,0.317646120836313,-4.52933138850808,5.91706319135968e-06,0.00101436920117337,"rnf207b",0.00101436920117337,5.91706319135968e-06,"chr23",21499584,"23"
"LL0000026730",49.3080819974357,-1.18002288465659,0.26053632615996,-4.52920674076022,5.92055463936406e-06,0.00101436920117337,"si:dkey-12l12.1",0.00101436920117337,5.92055463936406e-06,"chr24",11334533,"24"
"LL0000008104",104.77852679745,-1.43210445636673,0.3165795923039,-4.52367900894881,6.07738724625419e-06,0.00103122743014084,"CU633479.1",0.00103122743014084,6.07738724625419e-06,NA,NA,NA
"LL0000022854",76.9843267872687,-1.05213579355586,0.233019207069444,-4.51523205656733,6.32474693589064e-06,0.00106297913502535,"ptk2bb",0.00106297913502535,6.32474693589064e-06,"chr20",19827378,"20"
"LL0000021778",85.9797669018531,0.784601364928861,0.173942730034477,4.51068788430161,6.46177388458551e-06,0.00107576343152151,"pigp",0.00107576343152151,6.46177388458551e-06,"chr10",110425,"10"
"LL0000008827",293.69387801687,0.618609312307061,0.138386769913279,4.47014777998445,7.81655696977502e-06,0.0012802684303652,"dennd4b",0.0012802684303652,7.81655696977502e-06,NA,NA,NA
"LL0000030757",20.2340391175237,-2.14853249649206,0.48069514320748,-4.46963637318195,7.83526891139804e-06,0.0012802684303652,"tnnc1a",0.0012802684303652,7.83526891139804e-06,"chr23",4890715,"23"
"LL0000011028",148.871167457199,-0.761718550345492,0.171674026181954,-4.43700522021986,9.12190822560947e-06,0.00147682857300303,"fzd7b",0.00147682857300303,9.12190822560947e-06,"chr6",9703720,"6"
"LL0000017084",203.456862809215,0.692745596672857,0.156206719886285,4.43480022611805,9.21577076248377e-06,0.00147846096950501,"LOC110437938",0.00147846096950501,9.21577076248377e-06,"chr15",47898733,"15"
"LL0000018259",67.9828040853896,0.838589547161635,0.189458760336084,4.4262379088412,9.58907635688141e-06,0.00152449036459357,"LOC799039",0.00152449036459357,9.58907635688141e-06,"chr4",29758088,"4"
"LL0000026572",574.231080128737,0.696748675925906,0.157951140588786,4.4111658410865,1.0281553079848e-05,0.00161998720714356,"si:ch73-62l21.1",0.00161998720714356,1.0281553079848e-05,NA,NA,NA
"LL0000023629",211.476725157623,-0.812824537295729,0.184502152820905,-4.40550164249157,1.05539352386574e-05,0.00164818845271317,"rhag",0.00164818845271317,1.05539352386574e-05,"chr20",14016285,"20"
"LL0000021407",442.018197739445,0.617227966010433,0.140316019709102,4.39884175228207,1.08830144033462e-05,0.00168467153663026,"pcdh2g17",0.00168467153663026,1.08830144033462e-05,"chr14",1889678,"14"
"LL0000024146",95.5453133806614,-1.19080180874023,0.271168581723611,-4.39137086299312,1.12638227094723e-05,0.00172845808133963,"s100a11",0.00172845808133963,1.12638227094723e-05,"chr19",7567763,"19"
"LL0000009905",144.99305695665,-1.060821031722,0.24207631849739,-4.38217599435873,1.17499830490169e-05,0.00178751681781036,"f11r.1",0.00178751681781036,1.17499830490169e-05,"chr5",29831405,"5"
"LL0000005858",146.748094189889,-1.95934501081989,0.447862606667835,-4.37487966543515,1.2149948379084e-05,0.00182696405201749,"cmlc1",0.00182696405201749,1.2149948379084e-05,"chr5",64167615,"5"
"LL0000005731",1056.02240035851,-0.67327462299076,0.153937409262443,-4.37369075013414,1.22163403489581e-05,0.00182696405201749,"ckmt2b",0.00182696405201749,1.22163403489581e-05,"chr5",51594173,"5"
"LL0000013219",251.692697638354,0.577678312545649,0.132419014595512,4.36250272900934,1.28582981690987e-05,0.00190680998142928,"kctd17",0.00190680998142928,1.28582981690987e-05,"chr12",19036319,"12"
"LL0000004349",54.3727650994224,-1.21779632562551,0.279820834928543,-4.35205736533697,1.34865961061941e-05,0.00198331634571673,"CABZ01068499.1",0.00198331634571673,1.34865961061941e-05,NA,NA,NA
"LL0000029492",108.36627897475,-0.98983604822284,0.2276397802781,-4.34825603422033,1.37224351701386e-05,0.00200132077229287,"stac3",0.00200132077229287,1.37224351701386e-05,"chr9",307902,"9"
"LL0000039282",1251.69635083147,-0.93759457551949,0.216816187601298,-4.32437534250729,1.52964668982377e-05,0.00220190756846971,"zgc:92380",0.00220190756846971,1.52964668982377e-05,"chr9",48007075,"9"
"LL0000001214",789.413269985474,-0.807082668461058,0.186667270897061,-4.32364315705955,1.53473469100569e-05,0.00220190756846971,"aqp3a",0.00220190756846971,1.53473469100569e-05,"chr5",43006421,"5"
"LL0000004940",121.134653022986,-0.827174591848324,0.191808424085112,-4.31250397782987,1.61415977412804e-05,0.00229686151880261,"caspb",0.00229686151880261,1.61415977412804e-05,"chr1",58050909,"1"
"LL0000024820",550.252279204288,0.654819685438977,0.15190355914239,4.31075933398748,1.62694899898184e-05,0.00229686151880261,"si:ch1073-314i13.4",0.00229686151880261,1.62694899898184e-05,"chr3",1229913,"3"
"LL0000030836",96.9998015409766,0.761929531437969,0.177168549309142,4.30059135444222,1.70342929217733e-05,0.00238574735865503,"tor3a",0.00238574735865503,1.70342929217733e-05,"chr8",16597138,"8"
"LL0000030718",23.5780331152048,-1.52517501096096,0.355309426009957,-4.29252617384325,1.76651718839117e-05,0.0024546243168141,"tnfaip6",0.0024546243168141,1.76651718839117e-05,"chr9",22764234,"9"
"LL0000013527",512.052212527352,0.855852161345455,0.199804775187157,4.2834419775192,1.84024104268613e-05,0.00253708856877204,"lancl2",0.00253708856877204,1.84024104268613e-05,"chr24",166838,"24"
"LL0000000542",1548.99420153265,0.81904386842766,0.191368638284435,4.27992734739691,1.86954332918193e-05,0.00255750628915298,"akap7",0.00255750628915298,1.86954332918193e-05,"chr20",2433292,"20"
"LL0000033232",42.8108099379815,1.05200957518033,0.246391777714145,4.26966185698303,1.95769539438651e-05,0.00265749620190298,"XLOC_008708",0.00265749620190298,1.95769539438651e-05,NA,NA,NA
"LL0000005533",2006.00361999787,-0.857309593253634,0.200875341947857,-4.26786874357218,1.97349383547363e-05,0.00265849203928269,"cfl1l",0.00265849203928269,1.97349383547363e-05,"chr13",33606700,"13"
"LL0000011429",113.882371068473,-0.845799953474375,0.198470340559954,-4.26159370255564,2.02974215305007e-05,0.00271354998294504,"gmpr",0.00271354998294504,2.02974215305007e-05,"chr19",32472995,"19"
"LL0000006134",4689.53990136749,0.462973648278293,0.108878639000836,4.25219907712788,2.11681554942128e-05,0.00280868000004792,"cpe",0.00280868000004792,2.11681554942128e-05,"chr1",20866857,"1"
"LL0000011217",52.7393326060067,-1.23929170328051,0.29213764451301,-4.24214998154858,2.21388655242543e-05,0.00291161723366667,"gcm2",0.00291161723366667,2.21388655242543e-05,"chr24",8827593,"24"
"LL0000029568",859.664162290964,-0.790992409707206,0.186520282947802,-4.24078495489184,2.2273946084037e-05,0.00291161723366667,"stm",0.00291161723366667,2.2273946084037e-05,"chr19",3137514,"19"
"LL0000009467",55.3095873218222,-0.998972228750726,0.23639728703535,-4.2258193453859,2.38072934215773e-05,0.00308917137507776,"ehd2b",0.00308917137507776,2.38072934215773e-05,"chr18",44649803,"18"
