"LLgeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","LLgeneAbbrev","padjbound","pvaluebound","chrom","txStart","chromosomenumber"
"LL0000010421",113.717850110855,0.620500578448284,0.181041893754968,3.42738669806505,0.000609420558270792,0.30697607351871,"fmo5",0.30697607351871,0.000609420558270792,"chr20",15093617,"20"
"LL0000038520",113.993633700845,-0.603448763535067,0.176476108442319,-3.41943602939489,0.000627510851568707,0.308186266976681,"zgc:110626",0.308186266976681,0.000627510851568707,"chr5",46277649,"5"
"LL0000010084",134.143731702051,-0.706441008134389,0.207442817313826,-3.40547345664739,0.000660494339835553,0.316275662786136,"fam49a",0.316275662786136,0.000660494339835553,"chr20",35255402,"20"
"LL0000040487",32.2455178327664,-1.02571461179786,0.301764279605783,-3.39905907066877,0.000676181106491103,0.316275662786136,"LOC100537138",0.316275662786136,0.000676181106491103,"chr6",174305,"6"
"LL0000029929",67.8134045363714,-0.682343994307098,0.20193469625876,-3.37903295941149,0.000727412867532926,0.332326180992659,"taf6l",0.332326180992659,0.000727412867532926,"chr7",17953632,"7"
"LL0000029930",295.175991887491,-0.442454255803241,0.13406263761332,-3.30035469747674,0.000965627017967631,0.431130517453957,"taf7",0.431130517453957,0.000965627017967631,"chr14",40852503,"14"
"LL0000023700",17.8497022758472,1.19395698009562,0.363826011133659,3.28167020377494,0.00103194223651021,0.450500116360957,"rinl",0.450500116360957,0.00103194223651021,"chr15",6811299,"15"
"LL0000010337",112.836203451729,0.617540784308018,0.189348617098971,3.26139579876221,0.00110865171390482,0.473466585210004,"fhl1a",0.473466585210004,0.00110865171390482,"chr14",31651515,"14"
"LL0000028058",8.85634934390086,1.76575689443696,0.545242979307142,3.23847708535517,0.00120169673803955,0.499605030460001,"si:dkey-98f17.5",0.499605030460001,0.00120169673803955,"chr5",12590378,"5"
"LL0000023729",83.343320342821,0.621025842866095,0.192030605841553,3.2339940820606,0.00122071985044948,0.499605030460001,"rmdn2",0.499605030460001,0.00122071985044948,NA,NA,NA
"LL0000027584",26.5449528571376,-1.28669617856998,0.400977158810074,-3.20890143066585,0.00133243162779667,0.534196312817664,"si:dkey-32e6.6",0.534196312817664,0.00133243162779667,"chr23",20068608,"23"
"LL0000020506",28.4716202290583,-1.01377887984309,0.317688026943769,-3.19111453332336,0.00141725085605,0.543164995299463,"npas4l",0.543164995299463,0.00141725085605,"chr13",52006944,"13"
"LL0000006935",25.1593216022095,1.4552488245701,0.4562686525579,3.18945607245159,0.00142540800576105,0.543164995299463,"CR788316.4",0.543164995299463,0.00142540800576105,NA,NA,NA
"LL0000029408",169.736200050929,-0.506783669357255,0.159017718532818,-3.18696352854959,0.00143774903311642,0.543164995299463,"srsf6a",0.543164995299463,0.00143774903311642,"chr23",4260436,"23"
"LL0000026374",65.2984157215319,0.677685784404998,0.213691671536944,3.17132520669078,0.00151745159253821,0.562459179913457,"si:ch73-257c13.2",0.562459179913457,0.00151745159253821,"chr20",32497237,"20"
"LL0000022630",171.785696377232,-0.626353738079908,0.197982536208029,-3.16368175737364,0.00155787042164185,0.566747489502853,"prnpa",0.566747489502853,0.00155787042164185,"chr8",43053518,"8"
"LL0000039566",90.0898167445055,0.684163629807525,0.218922630327575,3.12513890767623,0.00177721115074787,0.634787510117125,"znf185",0.634787510117125,0.00177721115074787,"chr14",14622943,"14"
"LL0000020311",68.5742654327604,-0.817665711469324,0.262140986459625,-3.11918301106744,0.00181353280441959,0.636193784693264,"nin",0.636193784693264,0.00181353280441959,"chr13",36800329,"13"
"LL0000024141",21.465955606414,1.27302021958312,0.409096827240636,3.11178218655389,0.00185961650396114,0.640915196847661,"ryr2b",0.640915196847661,0.00185961650396114,"chr17",20013994,"17"
"LL0000028576",916.670966809376,0.455431319474193,0.146949949228127,3.09922747075724,0.00194025990115589,0.657179409624268,"slc24a2",0.657179409624268,0.00194025990115589,"chr1",12009501,"1"
"LL0000005266",13.8439305517864,-1.68546554372336,0.546123814306259,-3.08623337706743,0.00202709651638871,0.674954424821292,"cdab",0.674954424821292,0.00202709651638871,NA,NA,NA
"LL0000026946",9.20129267070542,1.7237288215401,0.559448522965838,3.08112140935147,0.0020622254271675,0.675206975278425,"si:dkey-188i13.6",0.675206975278425,0.0020622254271675,"chr13",37609457,"13"
"LL0000001691",459.618740122647,-0.376306764404471,0.122547047153393,-3.07071262136121,0.00213548579865309,0.687731451058032,"auts2a",0.687731451058032,0.00213548579865309,"chr10",27182703,"10"
"LL0000031235",93.2857808176548,0.590125962417385,0.192701970881342,3.06237637175367,0.00219587160678336,0.688881446673794,"tspan10",0.688881446673794,0.00219587160678336,NA,NA,NA
"LL0000026945",13.2959389616263,1.64779582310774,0.538903570326573,3.05768214174047,0.0022305603828132,0.688881446673794,"si:dkey-188i13.11",0.688881446673794,0.0022305603828132,"chr13",37650669,"13"
"LL0000011503",1475.19210581879,0.38061680502911,0.124553612722399,3.05584717062698,0.00224425617648882,0.688881446673794,"golga4",0.688881446673794,0.00224425617648882,"chr13",48063820,"13"
"LL0000024321",342.194006642879,-0.458659042043775,0.150550294987772,-3.04655027132978,0.00231483766944889,0.698984747236446,"scrn2",0.698984747236446,0.00231483766944889,"chr20",14635427,"20"
"LL0000029911",570.845686535357,0.429819902560906,0.141284538118428,3.04222888282807,0.00234833256897966,0.698984747236446,"tada2a",0.698984747236446,0.00234833256897966,"chr15",15786197,"15"
"LL0000015847",27.5590915219883,1.02915865022155,0.339595636732701,3.03054144076536,0.00244115684677284,0.704935109740315,"LOC103910371",0.704935109740315,0.00244115684677284,"chr4",3407708,"4"
"LL0000019849",788.374000972675,0.573961051813766,0.189394661593638,3.03050279761975,0.00244146925201042,0.704935109740315,"myl7",0.704935109740315,0.00244146925201042,"chr8",40457106,"8"
"LL0000019830",563.251982722444,0.559250162177993,0.184798976258595,3.02626223099534,0.00247597467915916,0.704935109740315,"myh7l",0.704935109740315,0.00247597467915916,NA,NA,NA
"LL0000011524",167.339014431404,0.847177683612376,0.28146469329247,3.00988970837658,0.002613425706903,0.725480464813552,"got1",0.725480464813552,0.002613425706903,"chr13",40437549,"13"
"LL0000022316",10.597931302291,1.55110794505359,0.515507480486872,3.00889512522425,0.00262199608051729,0.725480464813552,"ponzr6",0.725480464813552,0.00262199608051729,"chr7",22767662,"7"
"LL0000018149",12.2285120211373,1.29689587558467,0.433449874075941,2.99203195836539,0.00277127250419215,0.75613400478965,"LOC564307",0.75613400478965,0.00277127250419215,"chr3",16300162,"3"
"LL0000012808",112.355295849431,-0.504902709209756,0.169106410363673,-2.98571005158192,0.00282920758366266,0.76136689015141,"ints7",0.76136689015141,0.00282920758366266,"chr20",13020488,"20"
"LL0000031386",134.359825468259,0.748794984855459,0.25180910111492,2.97366132335989,0.002942696740278,0.770081673332109,"twf2a",0.770081673332109,0.002942696740278,NA,NA,NA
"LL0000020129",38.9592332327391,0.761010952581159,0.2559673919307,2.97307773010085,0.00294829776660331,0.770081673332109,"ndufaf4",0.770081673332109,0.00294829776660331,"chr20",400484,"20"
"LL0000025858",29.0082811658359,0.808048723413556,0.272410663945504,2.96628888058217,0.00301417223679068,0.770081673332109,"si:ch211-255f4.3",0.770081673332109,0.00301417223679068,"chr22",2430798,"22"
"LL0000034771",82.1602098300027,-0.55374916317029,0.187128716595085,-2.95918859085914,0.00308450272875952,0.770081673332109,"XLOC_019866",0.770081673332109,0.00308450272875952,NA,NA,NA
"LL0000003578",16.7803950962069,-1.54991644201918,0.523792406676124,-2.95902808491368,0.0030861097439883,0.770081673332109,"BX901920.1",0.770081673332109,0.0030861097439883,NA,NA,NA
"LL0000012630",23.0340905252233,-1.11487921015772,0.376907731593012,-2.95796322735448,0.00309679064358547,0.770081673332109,"ikbke",0.770081673332109,0.00309679064358547,"chr11",21364623,"11"
"LL0000016838",12.2862314944935,1.31901187535933,0.449158186721884,2.93663104525813,0.00331798600226115,0.807484075106195,"LOC108190590",0.807484075106195,0.00331798600226115,"chr7",963182,"7"
"LL0000013472",259.03301252701,0.56562918284487,0.192681533124613,2.93556509371897,0.00332940748707568,0.807484075106195,"krt96",0.807484075106195,0.00332940748707568,"chr22",11775289,"22"
"LL0000000150",104.792247407239,-0.563027232342724,0.192311184751992,-2.9276884392804,0.0034149205425079,0.814909679899284,"acbd6",0.814909679899284,0.0034149205425079,"chr8",14381271,"8"
"LL0000002103",190.913391463717,0.625711320952996,0.214105161724827,2.92244855711221,0.00347290985475951,0.814909679899284,"BX000438.2",0.814909679899284,0.00347290985475951,NA,NA,NA
"LL0000038500",462.569540363633,-0.334998977386295,0.114670167490722,-2.92141351771723,0.00348446999804224,0.814909679899284,"zgc:110158",0.814909679899284,0.00348446999804224,"chr2",41577506,"2"
"LL0000010547",374.462988294959,0.443257076694015,0.152242933744607,2.91151165963207,0.00359684483011559,0.831294313972009,"FO904901.1",0.831294313972009,0.00359684483011559,NA,NA,NA
"LL0000040005",9.78167861917951,-2.1907852991982,0.753830932810113,-2.90620244387085,0.00365844669532012,0.834953156003821,"LOC110437731",0.834953156003821,0.00365844669532012,"chr8",50143101,"8"
"LL0000026833",86.0443332238323,0.771946816573351,0.265925997095122,2.90286329657804,0.00369768004949516,0.834953156003821,"si:dkey-165a24.10",0.834953156003821,0.00369768004949516,"chr7",22776168,"7"
"LL0000031630",138.424171678931,0.505582820057437,0.174540876008825,2.8966442223647,0.00377177230317182,0.840673218706488,"unc5da",0.840673218706488,0.00377177230317182,"chr21",16273121,"21"
"LL0000024549",704.919019854556,-0.284522062660092,0.0983945824975761,-2.89164357872143,0.00383232438103993,0.840673218706488,"sf1",0.840673218706488,0.00383232438103993,"chr7",22809894,"7"
"LL0000021689",31.5446580362846,-0.805500459554725,0.278784754672306,-2.88932750466051,0.00386066754225246,0.840673218706488,"phc3",0.840673218706488,0.00386066754225246,"chr2",37424242,"2"
"LL0000031222",15.6867903937247,-1.15973012943054,0.4017621864077,-2.88660846805943,0.00389418492757905,0.840673218706488,"tsg101b",0.840673218706488,0.00389418492757905,"chr7",49621053,"7"
"LL0000027245",16.6461758520409,1.19318459924262,0.414013875880635,2.88199180934367,0.00395170005523775,0.843816821577669,"si:dkey-237i9.8",0.843816821577669,0.00395170005523775,"chr6",18142694,"6"
"LL0000027345",185.612373821623,0.708180092402424,0.246033702542498,2.87838651812386,0.00399715063686899,0.844344346895606,"si:dkey-247k7.2",0.844344346895606,0.00399715063686899,"chr16",23339389,"16"
"LL0000020948",10.6235331108421,1.36497759973565,0.475366184219272,2.87142343113331,0.00408627762677931,0.853988552958293,"or106-8",0.853988552958293,0.00408627762677931,"chr10",36294976,"10"
"LL0000029391",18.9592528583112,1.26959766696721,0.443269005118564,2.8641697305852,0.00418103909836275,0.864594874603538,"srpx2",0.864594874603538,0.00418103909836275,"chr14",35441185,"14"
"LL0000034682",51.8809504399844,0.642771679869849,0.225151901195682,2.85483567518806,0.00430591016120273,0.881141719966954,"XLOC_019042",0.881141719966954,0.00430591016120273,NA,NA,NA
"LL0000014313",10.6075485777088,1.4206150596704,0.4986540344603,2.84889915953042,0.00438707830799617,0.888496426397782,"LOC100536116",0.888496426397782,0.00438707830799617,"chr4",78083496,"4"
"LL0000000389",41.3803871044116,-0.840592672063472,0.295815574296443,-2.84161060168217,0.00448862794001951,0.899786692670237,"admb",0.899786692670237,0.00448862794001951,"chr18",16798857,"18"
"LL0000022577",26.7911056516577,1.02187707996373,0.360630717300884,2.83358302812333,0.00460293488496046,0.913380361768165,"prkag3b",0.913380361768165,0.00460293488496046,"chr9",14090326,"9"
"LL0000024081",1201.43800816495,-0.535863945632884,0.189486137964395,-2.82798494596779,0.0046842009203459,0.920211270801951,"rtn3",0.920211270801951,0.0046842009203459,"chr7",17716574,"7"
"LL0000027083",14.4140202102408,1.14407778805736,0.406178787927379,2.81668521858388,0.00485220561536773,0.941873890745846,"si:dkey-208c12.2",0.941873890745846,0.00485220561536773,"chr17",42546154,"17"
"LL0000005782",294.276361469646,0.540996993135731,0.19224044991647,2.81416836763958,0.00489036074604613,0.941873890745846,"cldne",0.941873890745846,0.00489036074604613,"chr15",2638883,"15"
"LL0000005347",26.4205302026104,-0.920626449033271,0.329514197414957,-2.79389008502698,0.00520781764018477,0.984077425977044,"cdk10",0.984077425977044,0.00520781764018477,"chr25",34955982,"25"
"LL0000013724",838.409144243857,0.344971424730484,0.123603745912245,2.7909463599542,0.00525541810027505,0.984077425977044,"lmbrd2b",0.984077425977044,0.00525541810027505,"chr21",22400961,"21"
"LL0000010394",1248.67548845586,-0.445148868619445,0.159512768536747,-2.79067859396407,0.00525976735696562,0.984077425977044,"flna",0.984077425977044,0.00525976735696562,"chr23",19753977,"23"
"LL0000020320",20.6401978111499,1.03510929575881,0.372237131796125,2.78077925961923,0.00542285964418494,0.998198635321543,"nipal4",0.998198635321543,0.00542285964418494,"chr21",26097731,"21"
"LL0000028510",84.94672304861,-0.529138044613828,0.190381259678024,-2.77935993021957,0.00544661375306843,0.998198635321543,"slc16a4",0.998198635321543,0.00544661375306843,"chr8",24744987,"8"
"LL0000009904",117.189976835792,0.700833790255627,0.252378155505157,2.77691937661105,0.00548767893177535,0.998198635321543,"f10",0.998198635321543,0.00548767893177535,"chr1",136019,"1"
"LL0000027020",7.87707852187451,-2.1383541895709,0.771748481939744,-2.77079157214054,0.00559202091743232,0.999980328405944,"si:dkey-19f4.2",0.999980328405944,0.00559202091743232,NA,NA,NA
"LL0000022241",55.6582119767131,-0.645675007328471,0.234093206316665,-2.75819626501696,0.00581212902278916,0.999980328405944,"pofut1",0.999980328405944,0.00581212902278916,"chr23",7692002,"23"
"LL0000029326",151.461307648135,0.441223146789599,0.160028714552207,2.75714985291379,0.00583076233850007,0.999980328405944,"spryd3",0.999980328405944,0.00583076233850007,"chr23",36497466,"23"
"LL0000013459",129025.522187723,0.733511289573125,0.266763844857726,2.74966530777187,0.00596561636153522,0.999980328405944,"krt17",0.999980328405944,0.00596561636153522,"chr19",5367424,"19"
"LL0000020688",57.5603759925613,0.666769604801995,0.242565761209501,2.74881995495694,0.00598102295234087,0.999980328405944,"ntn4",0.999980328405944,0.00598102295234087,"chr7",19334415,"7"
"LL0000010201",233.059581010833,-0.704233971848015,0.256357410429904,-2.74707866126059,0.00601287113734477,0.999980328405944,"fbxo21",0.999980328405944,0.00601287113734477,"chr5",11812053,"5"
"LL0000016926",11.8172376502903,-1.35684707910118,0.49405411551314,-2.74635315544718,0.00602618563825839,0.999980328405944,"LOC108191721",0.999980328405944,0.00602618563825839,"chr12",27665823,"12"
"LL0000014592",7.37640396598953,1.703131748816,0.6207556697056,2.74364267929076,0.00607616366614297,0.999980328405944,"LOC101882729",0.999980328405944,0.00607616366614297,"chr3",2774890,"3"
"LL0000003915",26.7421176476183,-3.63525296211427,1.32706950241274,-2.73930864623521,0.00615685435196171,0.999980328405944,"c3a.1",0.999980328405944,0.00615685435196171,"chr1",56130221,"1"
"LL0000029479",8.46179786992021,1.39240110855291,0.509252752137643,2.73420438614845,0.0062531216194117,0.999980328405944,"st6galnac6",0.999980328405944,0.0062531216194117,"chr21",3820414,"21"
"LL0000023740",92.2011368806603,0.518973730236771,0.190197865026782,2.72859913629259,0.00636039689782365,0.999980328405944,"rnaseka",0.999980328405944,0.00636039689782365,"chr7",26048028,"7"
"LL0000001177",721.873430728944,-4.09427733180368,1.50120401780948,-2.72732905270127,0.00638493318245032,0.999980328405944,"apoa2",0.999980328405944,0.00638493318245032,"chr16",23978977,"16"
"LL0000024977",8.73476117495911,-1.67003767098271,0.61242249814952,-2.7269371651578,0.00639252109184474,0.999980328405944,"si:ch211-119e14.1",0.999980328405944,0.00639252109184474,"chr7",18606793,"7"
"LL0000033531",69.415482421306,-0.638754548043581,0.234251017580447,-2.7267951902246,0.00639527207839393,0.999980328405944,"XLOC_011085",0.999980328405944,0.00639527207839393,NA,NA,NA
"LL0000020188",14.1627289411363,-1.44533411609903,0.532962359179616,-2.71188779320893,0.00669012350707662,0.999980328405944,"nek2",0.999980328405944,0.00669012350707662,"chr20",13883164,"20"
"LL0000004357",15.804571132584,1.03707340363075,0.382598600276274,2.71060428052242,0.00671607262017369,0.999980328405944,"CABZ01069184.1",0.999980328405944,0.00671607262017369,NA,NA,NA
"LL0000021695",27.5924402159832,0.848949591214602,0.31401759393514,2.70350963643761,0.00686114585096727,0.999980328405944,"phf12b",0.999980328405944,0.00686114585096727,"chr15",24549203,"15"
"LL0000035569",14.9636248673499,-1.16307845056236,0.431008572082587,-2.69850421986387,0.00696518548532611,0.999980328405944,"XLOC_026713",0.999980328405944,0.00696518548532611,NA,NA,NA
"LL0000025026",8.99750686216087,1.37982764097229,0.511883971784993,2.69558672868909,0.00702647832735175,0.999980328405944,"si:ch211-12e13.12",0.999980328405944,0.00702647832735175,"chr5",9223992,"5"
"LL0000030775",175.16284854364,0.552446479777592,0.205809432951155,2.68426219272809,0.00726900753334884,0.999980328405944,"tnnt2a",0.999980328405944,0.00726900753334884,"chr23",5653169,"23"
"LL0000027032",38.5006609851698,0.676863237605546,0.252168457423117,2.68417090909125,0.00727099263664447,0.999980328405944,"si:dkey-1d7.3",0.999980328405944,0.00727099263664447,"chr21",18405909,"21"
"LL0000018278",74.8645319432401,-0.671923245489129,0.250349827945137,-2.6839373168508,0.00727607467511047,0.999980328405944,"loxl2b",0.999980328405944,0.00727607467511047,"chr5",27440356,"5"
"LL0000026229",15.0492773277491,-1.16634912685023,0.434734525558757,-2.68289969689235,0.00729868770654011,0.999980328405944,"si:ch73-139e5.2",0.999980328405944,0.00729868770654011,"chr12",19028466,"12"
"LL0000008836",51.1161987463789,0.642075116023194,0.240211769179235,2.67295444439322,0.00751864600209265,0.999980328405944,"depdc7a",0.999980328405944,0.00751864600209265,NA,NA,NA
"LL0000020832",71.1832865399351,-0.550979771877663,0.206429268306041,-2.66909715080136,0.00760554479305151,0.999980328405944,"ogg1",0.999980328405944,0.00760554479305151,"chr8",46386138,"8"
"LL0000011135",192.322325894517,-0.542465575530431,0.203798063753747,-2.66177983018476,0.00777287022274702,0.999980328405944,"ganab",0.999980328405944,0.00777287022274702,"chr14",45514466,"14"
"LL0000013595",28.4398616119465,-5.21334367458225,1.96081981713002,-2.65875713262264,0.0078429477182596,0.999980328405944,"leg1.1",0.999980328405944,0.0078429477182596,"chr20",1412357,"20"
"LL0000000986",41.6788747020282,-0.937141304044661,0.353346513924015,-2.65218777351851,0.00799720534606157,0.999980328405944,"angptl3",0.999980328405944,0.00799720534606157,"chr6",32343376,"6"
"LL0000028360",56.2129862530255,-0.730470107007698,0.276992208259113,-2.63715037906185,0.00836057592892012,0.999980328405944,"si:rp71-79p20.2",0.999980328405944,0.00836057592892012,"chr23",14590696,"23"
"LL0000028143",29.2904490812799,0.997249982433326,0.378338887322414,2.63586434239176,0.00839232755518955,0.999980328405944,"si:dkeyp-1h4.6",0.999980328405944,0.00839232755518955,NA,NA,NA
"LL0000012303",22.9818546793383,0.817191883786459,0.310080308025965,2.63542012386685,0.00840332013321711,0.999980328405944,"hps1",0.999980328405944,0.00840332013321711,"chr13",40692803,"13"
"LL0000020867",53.5422506983139,0.721129839726152,0.274059503482635,2.63128930236803,0.00850615926299838,0.999980328405944,"olfml2a",0.999980328405944,0.00850615926299838,"chr8",41281800,"8"
"LL0000011951",321.239520752783,0.518969842416223,0.19839096692592,2.6158945160543,0.00889940459427748,0.999980328405944,"hbae1.3",0.999980328405944,0.00889940459427748,"chr3",55127553,"3"
"LL0000003900",6.97579385445939,-1.56458477693315,0.599023223868318,-2.61189335336535,0.00900423376262077,0.999980328405944,"c1qtnf2",0.999980328405944,0.00900423376262077,"chr14",46020324,"14"
"LL0000038333",84.483967054439,0.478628767269066,0.183409185584905,2.60962266280549,0.00906421432108156,0.999980328405944,"zbtb7a",0.999980328405944,0.00906421432108156,"chr22",20372353,"22"
"LL0000022949",5183.06873544149,0.521805564584974,0.200019438458317,2.60877427017531,0.00908671609256454,0.999980328405944,"pvalb4",0.999980328405944,0.00908671609256454,"chr3",61176077,"3"
"LL0000009549",238.087342235736,-0.507897845031381,0.194800879400842,-2.60726669506598,0.00912682432171669,0.999980328405944,"elavl1a",0.999980328405944,0.00912682432171669,NA,NA,NA
